order_id,user_id,order_ts,is_promo,discount_rate,promo_id
O_2995,26109,2022-12-21 10:51:31,0,0.0,
O_2996,4217,2023-01-13 09:55:32,0,0.0,
O_2997,4982,2022-08-15 11:38:01,0,0.0,
O_2998,4982,2022-09-15 12:14:00,0,0.0,
O_2999,6700,2022-10-07 13:10:27,0,0.0,
O_3000,7282,2022-08-13 12:19:39,0,0.0,
O_3001,7282,2022-08-31 10:52:25,0,0.0,
O_3002,11063,2022-09-01 10:49:04,0,0.0,
O_3003,11947,2022-10-02 16:58:02,0,0.0,
O_3004,12016,2023-01-28 09:37:40,0,0.0,
O_3005,13418,2023-01-09 13:24:11,0,0.0,
O_3006,19212,2022-12-03 08:44:48,0,0.0,
O_3007,19212,2023-01-07 20:24:31,0,0.0,
O_3008,21973,2022-09-08 10:57:44,0,0.0,
O_3009,27518,2022-08-10 20:48:15,0,0.0,
O_3010,27664,2022-10-16 14:52:12,0,0.0,
O_3011,837,2022-11-12 08:41:53,0,0.0,
O_3012,5173,2022-09-10 11:13:52,0,0.0,
O_3013,8491,2022-08-09 20:51:40,0,0.0,
O_3014,9421,2022-12-26 10:52:57,0,0.0,
O_3015,9444,2022-08-11 20:51:39,0,0.0,
O_3016,11101,2022-08-30 18:32:17,0,0.0,
O_3017,11864,2022-11-25 16:16:07,0,0.0,
O_3018,12275,2022-12-05 13:52:04,0,0.0,
O_3019,12275,2022-12-11 16:16:22,0,0.0,
O_3020,15700,2022-11-29 17:39:00,0,0.0,
O_3021,19582,2022-09-10 14:21:28,0,0.0,
O_3022,19582,2023-01-14 13:46:38,0,0.0,
O_3023,19842,2022-08-24 14:24:00,0,0.0,
O_3024,21137,2022-08-08 18:08:14,0,0.0,
O_3025,21653,2022-12-25 21:31:27,0,0.0,
O_3026,23475,2022-12-10 10:41:05,0,0.0,
O_3027,25460,2022-11-04 15:43:22,0,0.0,
O_3028,25460,2023-01-23 20:02:37,0,0.0,
O_3029,25483,2022-09-13 13:09:14,0,0.0,
O_3030,25483,2022-11-03 15:35:59,0,0.0,
O_3031,28944,2022-12-03 10:33:09,0,0.0,
O_3032,2226,2022-12-15 10:33:29,0,0.0,
O_3033,4090,2022-10-25 20:34:57,0,0.0,
O_3034,4090,2022-12-19 18:00:48,0,0.0,
O_3035,4090,2022-12-26 13:39:33,0,0.0,
O_3036,7668,2022-11-12 22:09:26,0,0.0,
O_3037,12835,2022-08-27 19:49:51,0,0.0,
O_3038,12835,2023-01-16 21:03:38,0,0.0,
O_3039,12984,2022-09-04 17:22:26,0,0.0,
O_3040,16164,2022-12-26 21:38:32,0,0.0,
O_3041,17613,2022-09-23 15:16:26,0,0.0,
O_3042,17914,2022-08-27 17:19:04,0,0.0,
O_3043,20562,2022-08-31 21:55:25,0,0.0,
O_3044,25364,2022-08-08 20:10:53,0,0.0,
O_3045,26933,2022-08-23 21:12:00,0,0.0,
O_3046,29640,2022-12-29 22:31:11,0,0.0,
O_3047,3200,2022-10-27 18:02:16,0,0.0,
O_3048,7929,2022-11-10 08:30:49,0,0.0,
O_3049,8436,2022-10-21 13:35:42,0,0.0,
O_3050,8436,2022-10-31 18:49:18,0,0.0,
O_3051,11143,2022-08-12 08:44:32,0,0.0,
O_3052,15780,2022-08-10 17:24:21,0,0.0,
O_3053,16190,2022-08-19 18:54:41,0,0.0,
O_3054,16190,2022-11-11 15:17:34,0,0.0,
O_3055,16190,2023-01-31 13:23:43,0,0.0,
O_3056,20007,2022-11-15 17:42:43,0,0.0,
O_3057,22649,2023-01-03 21:40:04,0,0.0,
O_3058,22649,2023-01-19 17:20:00,0,0.0,
O_3059,27894,2022-08-30 11:15:17,0,0.0,
O_3060,354,2022-12-12 11:26:04,0,0.0,
O_3061,4632,2022-11-22 12:45:26,0,0.0,
O_3062,9030,2022-08-16 20:38:37,0,0.0,
O_3063,9333,2022-11-21 10:05:49,0,0.0,
O_3064,10511,2022-10-18 18:35:25,0,0.0,
O_3065,10511,2022-10-26 17:51:11,0,0.0,
O_3066,10511,2022-11-11 15:46:37,0,0.0,
O_3067,11927,2023-01-25 10:44:05,0,0.0,
O_3068,11927,2023-01-31 18:10:37,0,0.0,
O_3069,12330,2022-11-02 18:38:10,0,0.0,
O_3070,17229,2022-10-01 09:20:47,0,0.0,
O_3071,17229,2022-11-05 14:47:05,0,0.0,
O_3072,20564,2022-08-28 17:50:02,0,0.0,
O_3073,21413,2022-09-09 22:58:34,0,0.0,
O_3074,26749,2022-08-25 14:16:02,0,0.0,
O_3075,29938,2022-10-02 17:06:20,0,0.0,
O_3076,3164,2022-09-02 22:36:12,0,0.0,
O_3077,6463,2022-08-10 18:50:06,0,0.0,
O_3078,6512,2023-01-07 14:56:08,0,0.0,
O_3079,8589,2022-08-20 16:10:44,0,0.0,
O_3080,9580,2022-11-06 17:29:39,0,0.0,
O_3081,9580,2022-11-28 10:22:26,0,0.0,
O_3082,9580,2022-12-04 08:55:39,0,0.0,
O_3083,13335,2022-10-14 14:21:18,0,0.0,
O_3084,16981,2022-08-14 13:55:00,0,0.0,
O_3085,18830,2023-01-19 16:15:57,0,0.0,
O_3086,18964,2022-08-29 16:28:12,0,0.0,
O_3087,20589,2022-08-11 21:21:50,0,0.0,
O_3088,20589,2023-01-02 21:34:42,0,0.0,
O_3089,21592,2022-08-29 11:58:40,0,0.0,
O_3090,5488,2022-10-18 11:40:37,0,0.0,
O_3091,6482,2022-09-27 16:00:31,0,0.0,
O_3092,6482,2022-11-26 13:28:15,0,0.0,
O_3093,6649,2022-08-20 09:30:35,0,0.0,
O_3094,6649,2022-12-23 14:59:00,0,0.0,
O_3095,7285,2022-10-11 19:48:58,0,0.0,
O_3096,10092,2022-09-20 13:08:00,0,0.0,
O_3097,11361,2022-11-01 19:52:42,0,0.0,
O_3098,15361,2022-11-19 14:25:20,0,0.0,
O_3099,22718,2022-12-18 21:53:35,0,0.0,
O_3100,22996,2023-01-02 22:44:52,0,0.0,
O_3101,25490,2023-01-08 20:47:47,0,0.0,
O_3102,4160,2023-01-31 22:23:39,0,0.0,
O_3103,4655,2022-09-10 11:03:07,0,0.0,
O_3104,12783,2022-09-23 13:12:15,0,0.0,
O_3105,27064,2022-09-10 15:58:33,0,0.0,
O_3106,27207,2022-08-23 09:04:22,0,0.0,
O_3107,27207,2022-09-10 15:47:48,0,0.0,
O_3108,27207,2022-10-24 11:39:57,0,0.0,
O_3109,27207,2022-12-26 15:39:21,0,0.0,
O_3110,27207,2023-01-15 12:40:43,0,0.0,
O_3111,27728,2022-10-02 13:17:20,0,0.0,
O_3112,3064,2022-12-17 09:45:20,0,0.0,
O_3113,7632,2022-10-19 15:38:11,0,0.0,
O_3114,10065,2022-08-20 18:17:02,0,0.0,
O_3115,10930,2022-11-04 18:39:11,0,0.0,
O_3116,11655,2023-01-07 16:09:26,0,0.0,
O_3117,14321,2022-08-17 20:07:07,0,0.0,
O_3118,14321,2022-09-05 17:48:40,0,0.0,
O_3119,14321,2022-10-24 19:54:57,0,0.0,
O_3120,14321,2022-11-10 12:09:38,0,0.0,
O_3121,14321,2022-11-25 20:43:39,0,0.0,
O_3122,14321,2022-12-20 22:19:42,0,0.0,
O_3123,16313,2022-09-13 17:44:28,0,0.0,
O_3124,28099,2022-10-16 08:16:35,0,0.0,
O_3125,1937,2022-09-29 13:46:03,0,0.0,
O_3126,2049,2022-08-18 22:05:01,0,0.0,
O_3127,3815,2022-08-20 14:04:12,0,0.0,
O_3128,7470,2022-09-22 14:38:11,0,0.0,
O_3129,10763,2022-10-21 11:23:02,0,0.0,
O_3130,11094,2022-12-27 22:18:58,0,0.0,
O_3131,17985,2022-11-19 10:51:52,0,0.0,
O_3132,18335,2022-09-03 18:51:46,0,0.0,
O_3133,19410,2022-08-19 13:43:34,0,0.0,
O_3134,23051,2023-01-07 19:01:09,0,0.0,
O_3135,23106,2023-01-31 14:44:20,0,0.0,
O_3136,26447,2022-11-11 18:36:23,0,0.0,
O_3137,28704,2022-12-22 11:54:45,0,0.0,
O_3138,1373,2023-01-09 20:30:23,0,0.0,
O_3139,6334,2022-12-09 18:52:22,0,0.0,
O_3140,6821,2022-08-30 22:27:10,0,0.0,
O_3141,13054,2022-12-01 11:27:14,0,0.0,
O_3142,16838,2022-08-21 08:30:13,0,0.0,
O_3143,16838,2022-12-23 18:37:08,0,0.0,
O_3144,20596,2022-08-29 14:08:55,0,0.0,
O_3145,23423,2022-08-21 20:05:58,0,0.0,
O_3146,23423,2022-09-26 19:09:37,0,0.0,
O_3147,23423,2022-12-19 11:04:55,0,0.0,
O_3148,26108,2022-08-20 10:16:36,0,0.0,
O_3149,26108,2022-09-06 21:53:28,0,0.0,
O_3150,26108,2022-09-21 08:56:01,0,0.0,
O_3151,26108,2022-11-22 14:39:50,0,0.0,
O_3152,26108,2023-01-28 12:23:06,0,0.0,
O_3153,26189,2022-10-19 12:42:48,0,0.0,
O_3154,3660,2022-10-01 16:02:38,0,0.0,
O_3155,6613,2022-09-02 18:23:45,0,0.0,
O_3156,6664,2022-10-11 13:04:16,0,0.0,
O_3157,11307,2022-12-25 08:41:05,0,0.0,
O_3158,15309,2023-01-29 14:00:13,0,0.0,
O_3159,19923,2022-08-17 08:28:59,0,0.0,
O_3160,20924,2022-08-20 14:16:26,0,0.0,
O_3161,25680,2022-08-19 10:03:32,0,0.0,
O_3162,26998,2022-09-17 17:49:30,0,0.0,
O_3163,1186,2022-08-31 14:30:38,0,0.0,
O_3164,1744,2022-09-15 13:51:20,0,0.0,
O_3165,6728,2022-09-03 14:38:56,0,0.0,
O_3166,6728,2022-10-15 22:16:14,0,0.0,
O_3167,8744,2023-01-29 21:27:42,0,0.0,
O_3168,9800,2022-10-06 13:42:31,0,0.0,
O_3169,16871,2022-09-13 20:47:23,0,0.0,
O_3170,17483,2022-09-20 19:19:27,0,0.0,
O_3171,22091,2022-11-04 14:31:24,0,0.0,
O_3172,23665,2022-09-11 15:29:41,0,0.0,
O_3173,23665,2022-11-16 12:32:17,0,0.0,
O_3174,24054,2022-09-23 20:16:16,0,0.0,
O_3175,24054,2022-10-05 08:12:54,0,0.0,
O_3176,24054,2022-12-01 12:09:18,0,0.0,
O_3177,24054,2023-01-17 15:00:32,0,0.0,
O_3178,24570,2022-08-27 17:38:18,0,0.0,
O_3179,24570,2022-09-14 10:42:07,0,0.0,
O_3180,24570,2022-11-15 20:03:45,0,0.0,
O_3181,24570,2022-12-07 11:51:03,0,0.0,
O_3182,24570,2022-12-31 11:27:24,0,0.0,
O_3183,24570,2023-02-01 11:11:32,0,0.0,
O_3184,26899,2022-08-19 09:40:58,0,0.0,
O_3185,27581,2022-09-07 15:37:56,0,0.0,
O_3186,9393,2023-01-06 12:01:58,0,0.0,
O_3187,18120,2022-11-04 13:15:24,0,0.0,
O_3188,20293,2022-08-29 11:10:56,0,0.0,
O_3189,24101,2022-12-04 11:35:20,0,0.0,
O_3190,24208,2022-09-11 17:16:53,0,0.0,
O_3191,29367,2023-01-06 22:16:12,0,0.0,
O_3192,29643,2022-12-26 17:56:15,0,0.0,
O_3193,3113,2022-11-02 14:57:19,0,0.0,
O_3194,3113,2023-01-11 08:34:10,0,0.0,
O_3195,5331,2022-08-20 15:17:04,0,0.0,
O_3196,5331,2022-11-17 09:43:32,0,0.0,
O_3197,5331,2023-01-02 15:57:49,0,0.0,
O_3198,5639,2022-12-31 19:23:07,0,0.0,
O_3199,8573,2022-09-18 16:27:42,0,0.0,
O_3200,15328,2022-09-28 08:54:09,0,0.0,
O_3201,15328,2023-01-25 22:37:08,0,0.0,
O_3202,18926,2022-09-07 20:49:51,0,0.0,
O_3203,19079,2022-09-15 16:57:23,0,0.0,
O_3204,19079,2022-12-30 19:10:03,0,0.0,
O_3205,19326,2022-08-20 15:37:23,0,0.0,
O_3206,22330,2022-10-13 14:30:04,0,0.0,
O_3207,25438,2022-09-01 14:16:28,0,0.0,
O_3208,25620,2022-08-22 19:18:03,0,0.0,
O_3209,25620,2022-12-04 19:54:28,0,0.0,
O_3210,27426,2022-10-20 13:45:20,0,0.0,
O_3211,27426,2022-11-18 14:09:06,0,0.0,
O_3212,27426,2022-12-10 19:53:26,0,0.0,
O_3213,29565,2022-10-21 17:28:13,0,0.0,
O_3214,29565,2022-12-01 21:52:39,0,0.0,
O_3215,29565,2023-02-11 22:46:46,0,0.0,
O_3216,985,2022-11-17 15:35:48,0,0.0,
O_3217,1068,2022-12-08 22:52:55,0,0.0,
O_3218,2530,2022-09-17 13:57:12,0,0.0,
O_3219,4202,2022-09-09 20:07:17,0,0.0,
O_3220,4954,2023-02-06 21:18:05,0,0.0,
O_3221,6612,2022-10-09 13:12:05,0,0.0,
O_3222,10244,2022-09-02 14:36:22,0,0.0,
O_3223,11302,2022-08-28 17:57:03,0,0.0,
O_3224,11302,2022-11-05 17:17:28,0,0.0,
O_3225,11519,2022-08-28 19:04:44,0,0.0,
O_3226,11519,2022-09-05 17:10:06,0,0.0,
O_3227,12882,2022-11-22 10:21:32,0,0.0,
O_3228,14840,2023-01-06 15:12:18,0,0.0,
O_3229,16915,2022-10-02 10:57:35,0,0.0,
O_3230,20191,2022-08-27 16:39:57,0,0.0,
O_3231,20502,2023-01-30 09:10:11,0,0.0,
O_3232,24138,2023-01-27 15:08:07,0,0.0,
O_3233,28539,2022-08-26 12:12:30,0,0.0,
O_3234,2593,2022-08-26 18:55:30,0,0.0,
O_3235,2593,2022-08-31 08:31:59,0,0.0,
O_3236,6222,2022-09-17 12:54:39,0,0.0,
O_3237,8752,2022-09-01 15:37:08,0,0.0,
O_3238,8752,2022-12-01 11:58:36,0,0.0,
O_3239,14358,2022-08-31 09:15:21,0,0.0,
O_3240,24887,2022-10-30 12:05:08,0,0.0,
O_3241,26215,2022-08-24 09:32:08,0,0.0,
O_3242,29940,2022-09-16 22:04:34,0,0.0,
O_3243,29940,2022-10-19 16:48:16,0,0.0,
O_3244,712,2022-09-10 14:21:43,0,0.0,
O_3245,1576,2022-09-08 10:05:25,0,0.0,
O_3246,2484,2023-01-07 08:31:48,0,0.0,
O_3247,4107,2022-08-21 13:55:13,0,0.0,
O_3248,4107,2022-11-02 10:28:06,0,0.0,
O_3249,4107,2022-11-23 16:01:22,0,0.0,
O_3250,4910,2023-01-04 14:25:59,0,0.0,
O_3251,5583,2023-01-17 20:12:25,0,0.0,
O_3252,6102,2022-11-08 12:42:55,0,0.0,
O_3253,6238,2022-11-16 12:40:28,0,0.0,
O_3254,10267,2022-11-18 19:44:48,0,0.0,
O_3255,16016,2023-01-18 19:49:44,0,0.0,
O_3256,16302,2022-11-07 19:21:22,0,0.0,
O_3257,18995,2022-12-02 12:19:25,0,0.0,
O_3258,19722,2022-09-25 21:26:29,0,0.0,
O_3259,21793,2022-08-25 18:16:21,0,0.0,
O_3260,21793,2022-12-10 16:26:09,0,0.0,
O_3261,408,2022-10-25 09:40:04,0,0.0,
O_3262,408,2022-11-02 19:49:28,0,0.0,
O_3263,3751,2023-02-11 16:55:03,0,0.0,
O_3264,4630,2022-09-08 19:53:42,0,0.0,
O_3265,7613,2022-12-20 18:07:45,0,0.0,
O_3266,14898,2023-01-03 15:04:40,0,0.0,
O_3267,20473,2022-08-27 18:33:21,0,0.0,
O_3268,20473,2022-08-28 22:18:13,0,0.0,
O_3269,23403,2022-08-25 12:44:49,0,0.0,
O_3270,24017,2022-09-13 12:11:00,0,0.0,
O_3271,2989,2022-11-01 08:24:54,0,0.0,
O_3272,11223,2022-09-05 17:43:27,0,0.0,
O_3273,11223,2022-12-19 14:54:13,0,0.0,
O_3274,19807,2022-09-10 17:01:00,0,0.0,
O_3275,19807,2022-11-03 08:45:19,0,0.0,
O_3276,22779,2022-10-16 10:56:04,0,0.0,
O_3277,22779,2022-10-19 19:12:02,0,0.0,
O_3278,28357,2022-09-02 19:11:47,0,0.0,
O_3279,29532,2022-11-29 18:56:47,0,0.0,
O_3280,1673,2022-09-03 13:21:47,0,0.0,
O_3281,1673,2023-02-10 10:56:16,0,0.0,
O_3282,5346,2022-08-29 20:19:48,0,0.0,
O_3283,5346,2022-09-08 20:07:56,0,0.0,
O_3284,12387,2022-10-18 22:40:57,0,0.0,
O_3285,25840,2022-10-08 21:05:58,0,0.0,
O_3286,26110,2022-09-14 11:38:58,0,0.0,
O_3287,26395,2022-09-28 15:30:59,0,0.0,
O_3288,26395,2023-02-19 09:37:50,0,0.0,
O_3289,28036,2022-10-06 11:15:33,0,0.0,
O_3290,28036,2022-11-18 21:15:39,0,0.0,
O_3291,4125,2022-08-27 15:35:18,0,0.0,
O_3292,4379,2023-02-12 22:13:45,0,0.0,
O_3293,10192,2023-01-04 14:26:51,0,0.0,
O_3294,12198,2022-10-09 10:48:56,0,0.0,
O_3295,12198,2022-10-22 20:49:29,0,0.0,
O_3296,14519,2023-01-04 14:16:07,0,0.0,
O_3297,18440,2022-11-12 08:17:29,0,0.0,
O_3298,18440,2022-12-04 08:04:18,0,0.0,
O_3299,22051,2022-10-22 19:47:21,0,0.0,
O_3300,22051,2022-10-30 14:48:19,0,0.0,
O_3301,23370,2022-12-14 18:10:47,0,0.0,
O_3302,25834,2022-12-13 13:07:23,0,0.0,
O_3303,29770,2022-11-27 19:37:36,0,0.0,
O_3304,2092,2023-01-18 16:19:11,0,0.0,
O_3305,2092,2023-02-01 22:39:05,0,0.0,
O_3306,2168,2022-09-07 10:56:27,0,0.0,
O_3307,8177,2022-09-02 22:40:12,0,0.0,
O_3308,8177,2022-09-25 21:29:00,0,0.0,
O_3309,8177,2023-01-29 10:21:17,0,0.0,
O_3310,8961,2022-09-23 22:28:18,0,0.0,
O_3311,8961,2023-01-30 08:40:24,0,0.0,
O_3312,4208,2022-09-01 16:22:48,0,0.0,
O_3313,4208,2023-01-10 13:34:11,0,0.0,
O_3314,6354,2022-09-05 20:04:06,0,0.0,
O_3315,6354,2022-10-23 18:29:46,0,0.0,
O_3316,13115,2022-09-02 18:56:47,0,0.0,
O_3317,13202,2022-09-01 15:55:50,0,0.0,
O_3318,17359,2022-08-28 12:51:21,0,0.0,
O_3319,20964,2022-08-28 17:50:44,0,0.0,
O_3320,21764,2022-10-20 10:25:31,0,0.0,
O_3321,21764,2022-10-26 22:44:55,0,0.0,
O_3322,21764,2022-11-19 20:45:00,0,0.0,
O_3323,21764,2023-01-28 08:38:04,0,0.0,
O_3324,23595,2022-12-23 14:20:54,0,0.0,
O_3325,24055,2022-10-03 11:12:32,0,0.0,
O_3326,27626,2022-11-13 18:16:22,0,0.0,
O_3327,28560,2022-12-30 10:08:46,0,0.0,
O_3328,28740,2022-09-23 17:52:22,0,0.0,
O_3329,29195,2022-10-30 08:33:33,0,0.0,
O_3330,29768,2023-02-17 17:20:00,0,0.0,
O_3331,1667,2022-10-03 16:02:46,0,0.0,
O_3332,1667,2023-01-15 19:50:41,0,0.0,
O_3333,2039,2022-09-28 13:26:18,0,0.0,
O_3334,2524,2022-08-28 22:58:41,0,0.0,
O_3335,2524,2022-09-18 09:57:16,0,0.0,
O_3336,8065,2022-11-16 15:46:11,0,0.0,
O_3337,12595,2022-10-31 22:51:17,0,0.0,
O_3338,13992,2022-11-19 12:28:14,0,0.0,
O_3339,23272,2022-10-29 15:32:47,0,0.0,
O_3340,23525,2022-12-05 15:42:41,0,0.0,
O_3341,26284,2022-10-12 12:21:41,0,0.0,
O_3342,26691,2022-11-01 15:50:47,0,0.0,
O_3343,29003,2022-09-13 21:04:54,0,0.0,
O_3344,655,2022-11-26 13:03:59,0,0.0,
O_3345,705,2022-10-12 11:29:07,0,0.0,
O_3346,705,2022-12-03 14:13:19,0,0.0,
O_3347,705,2022-12-14 09:15:31,0,0.0,
O_3348,705,2023-01-09 09:23:34,0,0.0,
O_3349,2811,2022-08-29 16:03:36,0,0.0,
O_3350,5014,2023-01-20 22:57:02,0,0.0,
O_3351,5953,2022-09-06 20:18:23,0,0.0,
O_3352,6047,2023-01-04 16:35:26,0,0.0,
O_3353,8306,2023-02-19 18:41:56,0,0.0,
O_3354,12335,2022-10-18 10:26:28,0,0.0,
O_3355,15312,2022-10-25 10:41:06,0,0.0,
O_3356,15312,2022-11-11 12:59:58,0,0.0,
O_3357,18176,2022-11-18 21:06:23,0,0.0,
O_3358,18580,2022-12-18 11:52:34,0,0.0,
O_3359,25238,2022-09-08 18:46:43,0,0.0,
O_3360,25238,2022-12-18 16:03:11,0,0.0,
O_3361,25734,2022-09-08 15:02:34,0,0.0,
O_3362,8008,2023-01-12 12:41:01,0,0.0,
O_3363,9538,2022-12-19 12:47:47,0,0.0,
O_3364,10493,2022-11-15 22:10:36,0,0.0,
O_3365,12212,2022-09-24 16:17:05,0,0.0,
O_3366,12212,2022-11-03 08:28:47,0,0.0,
O_3367,12212,2022-11-14 16:10:38,0,0.0,
O_3368,12212,2023-02-04 22:07:22,0,0.0,
O_3369,12551,2022-10-04 13:00:50,0,0.0,
O_3370,21475,2022-09-22 13:07:47,0,0.0,
O_3371,21475,2022-10-31 22:45:49,0,0.0,
O_3372,26179,2022-10-21 12:18:14,0,0.0,
O_3373,26357,2022-10-16 14:40:20,0,0.0,
O_3374,6404,2023-01-23 15:56:58,0,0.0,
O_3375,9197,2022-09-11 12:24:27,0,0.0,
O_3376,12240,2023-01-14 19:07:57,0,0.0,
O_3377,12713,2023-01-05 22:18:54,0,0.0,
O_3378,15882,2022-10-19 22:18:47,0,0.0,
O_3379,15924,2022-09-26 14:54:23,0,0.0,
O_3380,16098,2022-11-22 16:22:02,0,0.0,
O_3381,16098,2023-02-06 10:41:35,0,0.0,
O_3382,16098,2023-02-11 20:44:46,0,0.0,
O_3383,21576,2022-12-20 13:55:39,0,0.0,
O_3384,21576,2022-12-24 11:36:14,0,0.0,
O_3385,25779,2022-09-30 08:11:11,0,0.0,
O_3386,25779,2022-10-04 10:36:15,0,0.0,
O_3387,25825,2022-10-27 10:06:17,0,0.0,
O_3388,26010,2022-09-02 22:18:25,0,0.0,
O_3389,29077,2022-09-25 11:58:47,0,0.0,
O_3390,29077,2022-10-24 20:35:43,0,0.0,
O_3391,29077,2022-11-21 13:36:59,0,0.0,
O_3392,29077,2022-11-29 09:51:56,0,0.0,
O_3393,29077,2022-12-30 11:20:01,0,0.0,
O_3394,29077,2023-01-20 18:33:08,0,0.0,
O_3395,5771,2022-09-10 11:10:05,0,0.0,
O_3396,6343,2022-11-20 09:49:50,0,0.0,
O_3397,7256,2023-01-31 17:40:46,0,0.0,
O_3398,7429,2023-01-14 21:31:10,0,0.0,
O_3399,10261,2022-09-17 15:27:58,0,0.0,
O_3400,13373,2022-10-17 16:30:47,0,0.0,
O_3401,13373,2022-11-09 11:44:17,0,0.0,
O_3402,13373,2023-01-20 16:32:33,0,0.0,
O_3403,15650,2022-09-16 14:35:38,0,0.0,
O_3404,15650,2022-11-12 21:29:52,0,0.0,
O_3405,22924,2022-10-02 09:11:47,0,0.0,
O_3406,23262,2022-12-24 13:41:09,0,0.0,
O_3407,24510,2022-12-24 17:40:46,0,0.0,
O_3408,25751,2022-12-04 17:50:03,0,0.0,
O_3409,27030,2023-01-22 18:32:54,0,0.0,
O_3410,27382,2022-12-10 17:10:52,0,0.0,
O_3411,245,2022-10-06 08:28:49,0,0.0,
O_3412,292,2023-02-11 10:57:42,0,0.0,
O_3413,375,2022-09-07 21:52:56,0,0.0,
O_3414,375,2022-11-12 18:59:15,0,0.0,
O_3415,375,2023-01-05 15:42:28,0,0.0,
O_3416,2302,2022-11-22 09:54:27,0,0.0,
O_3417,12575,2022-09-12 22:54:07,0,0.0,
O_3418,13168,2023-02-12 21:59:35,0,0.0,
O_3419,21385,2023-02-09 08:45:59,0,0.0,
O_3420,22840,2022-09-17 10:03:15,0,0.0,
O_3421,24528,2022-09-24 08:03:36,0,0.0,
O_3422,24528,2023-02-18 10:50:34,0,0.0,
O_3423,26518,2022-09-08 12:12:53,0,0.0,
O_3424,27339,2022-09-13 19:36:01,0,0.0,
O_3425,27747,2022-09-10 21:18:10,0,0.0,
O_3426,27747,2022-10-08 22:39:35,0,0.0,
O_3427,27747,2022-11-17 11:37:37,0,0.0,
O_3428,27747,2022-12-07 14:11:02,0,0.0,
O_3429,188,2022-11-14 15:23:54,0,0.0,
O_3430,2213,2022-10-26 12:44:12,0,0.0,
O_3431,2213,2022-11-02 21:57:16,0,0.0,
O_3432,2213,2023-01-29 09:06:15,0,0.0,
O_3433,3681,2022-09-06 16:01:33,0,0.0,
O_3434,3681,2023-02-15 09:43:02,0,0.0,
O_3435,9299,2022-11-19 16:30:46,0,0.0,
O_3436,12251,2023-01-21 22:44:15,0,0.0,
O_3437,16496,2022-09-21 17:00:00,0,0.0,
O_3438,17800,2023-02-11 20:22:35,0,0.0,
O_3439,17832,2022-09-11 09:50:46,0,0.0,
O_3440,19138,2022-10-11 15:53:58,0,0.0,
O_3441,20456,2022-11-11 17:31:54,0,0.0,
O_3442,20988,2022-10-02 10:09:26,0,0.0,
O_3443,23092,2022-09-05 13:07:42,0,0.0,
O_3444,23092,2023-02-07 10:32:59,0,0.0,
O_3445,23802,2023-02-23 13:31:44,0,0.0,
O_3446,24057,2022-11-12 08:03:21,0,0.0,
O_3447,24057,2023-02-06 15:01:17,0,0.0,
O_3448,25658,2022-10-29 22:35:33,0,0.0,
O_3449,25658,2022-11-28 16:19:08,0,0.0,
O_3450,1927,2022-12-22 16:48:13,0,0.0,
O_3451,4186,2022-09-10 22:40:50,0,0.0,
O_3452,6834,2022-10-30 09:22:36,0,0.0,
O_3453,15302,2022-11-26 17:12:32,0,0.0,
O_3454,19556,2023-02-21 10:54:32,0,0.0,
O_3455,22310,2022-11-25 20:13:41,0,0.0,
O_3456,22661,2022-09-05 14:35:21,0,0.0,
O_3457,22661,2022-10-15 16:53:48,0,0.0,
O_3458,22661,2022-10-27 15:43:59,0,0.0,
O_3459,22661,2023-01-26 15:25:33,0,0.0,
O_3460,22994,2022-12-24 09:49:23,0,0.0,
O_3461,23409,2022-12-30 22:55:45,0,0.0,
O_3462,5340,2022-09-18 21:09:17,0,0.0,
O_3463,5422,2023-02-05 22:20:07,0,0.0,
O_3464,5875,2022-10-11 10:39:28,0,0.0,
O_3465,14595,2022-12-02 11:59:54,0,0.0,
O_3466,15040,2022-09-25 11:49:49,0,0.0,
O_3467,15040,2023-02-25 22:23:31,0,0.0,
O_3468,17563,2022-10-09 15:23:10,0,0.0,
O_3469,19068,2022-11-20 14:21:36,0,0.0,
O_3470,20143,2022-10-14 08:25:08,0,0.0,
O_3471,21889,2022-11-22 15:33:05,0,0.0,
O_3472,25071,2023-01-06 11:00:37,0,0.0,
O_3473,25234,2023-02-26 13:04:51,0,0.0,
O_3474,29088,2022-11-14 11:22:16,0,0.0,
O_3475,26,2023-01-11 16:08:26,0,0.0,
O_3476,11494,2022-09-07 10:10:27,0,0.0,
O_3477,14903,2022-09-27 17:25:45,0,0.0,
O_3478,14903,2022-09-30 15:02:49,0,0.0,
O_3479,14903,2022-12-09 16:14:28,0,0.0,
O_3480,14978,2023-02-10 09:15:02,0,0.0,
O_3481,15024,2022-09-20 11:50:00,0,0.0,
O_3482,15024,2022-11-05 16:51:05,0,0.0,
O_3483,15394,2022-12-31 21:38:01,0,0.0,
O_3484,15394,2023-02-22 16:08:45,0,0.0,
O_3485,17944,2022-11-14 11:44:08,0,0.0,
O_3486,18099,2022-09-28 15:18:44,0,0.0,
O_3487,19563,2022-11-02 20:48:44,0,0.0,
O_3488,19687,2022-10-02 14:54:14,0,0.0,
O_3489,20887,2022-10-07 17:39:51,0,0.0,
O_3490,20887,2022-12-01 16:37:55,0,0.0,
O_3491,24670,2023-01-02 09:14:45,0,0.0,
O_3492,29950,2022-09-11 15:45:16,0,0.0,
O_3493,2883,2022-09-10 13:31:40,0,0.0,
