order_item_id,order_id,user_id,product_id,quantity,unit_price,is_promo,discount_rate,final_unit_price,line_amount
OI_6018,O_3417,12575,PR00002,1,68000.0,0,0.0,68000.0,68000.0
OI_6019,O_3418,13168,PR00221,1,34000.0,0,0.0,34000.0,34000.0
OI_6020,O_3419,21385,PR00164,1,731000.0,0,0.0,731000.0,731000.0
OI_6021,O_3419,21385,PR00145,1,123000.0,0,0.0,123000.0,123000.0
OI_6022,O_3420,22840,PR00089,1,78000.0,0,0.0,78000.0,78000.0
OI_6023,O_3421,24528,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_6024,O_3422,24528,PR00141,1,48000.0,0,0.0,48000.0,48000.0
OI_6025,O_3423,26518,PR00004,1,31000.0,0,0.0,31000.0,31000.0
OI_6026,O_3424,27339,PR00125,1,157000.0,0,0.0,157000.0,157000.0
OI_6027,O_3425,27747,PR00007,1,16000.0,0,0.0,16000.0,16000.0
OI_6028,O_3425,27747,PR00139,1,9000.0,0,0.0,9000.0,9000.0
OI_6029,O_3425,27747,PR00036,1,298000.0,0,0.0,298000.0,298000.0
OI_6030,O_3426,27747,PR00276,1,53000.0,0,0.0,53000.0,53000.0
OI_6031,O_3426,27747,PR00191,1,32000.0,0,0.0,32000.0,32000.0
OI_6032,O_3427,27747,PR00232,1,43000.0,0,0.0,43000.0,43000.0
OI_6033,O_3428,27747,PR00039,1,70000.0,0,0.0,70000.0,70000.0
OI_6034,O_3429,188,PR00228,1,11000.0,0,0.0,11000.0,11000.0
OI_6035,O_3430,2213,PR00123,1,271000.0,0,0.0,271000.0,271000.0
OI_6036,O_3430,2213,PR00208,1,12000.0,0,0.0,12000.0,12000.0
OI_6037,O_3431,2213,PR00248,1,56000.0,0,0.0,56000.0,56000.0
OI_6038,O_3432,2213,PR00264,1,146000.0,0,0.0,146000.0,146000.0
OI_6039,O_3432,2213,PR00111,1,46000.0,0,0.0,46000.0,46000.0
OI_6040,O_3432,2213,PR00208,1,12000.0,0,0.0,12000.0,12000.0
OI_6041,O_3433,3681,PR00214,1,13000.0,0,0.0,13000.0,13000.0
OI_6042,O_3433,3681,PR00192,1,247000.0,0,0.0,247000.0,247000.0
OI_6043,O_3434,3681,PR00297,1,12000.0,0,0.0,12000.0,12000.0
OI_6044,O_3435,9299,PR00231,1,363000.0,0,0.0,363000.0,363000.0
OI_6045,O_3435,9299,PR00032,1,25000.0,0,0.0,25000.0,25000.0
OI_6046,O_3436,12251,PR00209,1,483000.0,0,0.0,483000.0,483000.0
OI_6047,O_3436,12251,PR00096,1,51000.0,0,0.0,51000.0,51000.0
OI_6048,O_3437,16496,PR00025,1,60000.0,0,0.0,60000.0,60000.0
OI_6049,O_3437,16496,PR00210,1,46000.0,0,0.0,46000.0,46000.0
OI_6050,O_3438,17800,PR00115,1,100000.0,0,0.0,100000.0,100000.0
OI_6051,O_3438,17800,PR00044,1,53000.0,0,0.0,53000.0,53000.0
OI_6052,O_3439,17832,PR00250,1,104000.0,0,0.0,104000.0,104000.0
OI_6053,O_3439,17832,PR00034,1,121000.0,0,0.0,121000.0,121000.0
OI_6054,O_3439,17832,PR00120,1,47000.0,0,0.0,47000.0,47000.0
OI_6055,O_3439,17832,PR00258,1,419000.0,0,0.0,419000.0,419000.0
OI_6056,O_3439,17832,PR00153,1,336000.0,0,0.0,336000.0,336000.0
OI_6057,O_3440,19138,PR00042,1,22000.0,0,0.0,22000.0,22000.0
OI_6058,O_3440,19138,PR00044,1,53000.0,0,0.0,53000.0,53000.0
OI_6059,O_3441,20456,PR00073,1,69000.0,0,0.0,69000.0,69000.0
OI_6060,O_3441,20456,PR00027,1,107000.0,0,0.0,107000.0,107000.0
OI_6061,O_3442,20988,PR00239,1,423000.0,0,0.0,423000.0,423000.0
OI_6062,O_3442,20988,PR00269,1,270000.0,0,0.0,270000.0,270000.0
OI_6063,O_3442,20988,PR00104,1,23000.0,0,0.0,23000.0,23000.0
OI_6064,O_3442,20988,PR00009,1,265000.0,0,0.0,265000.0,265000.0
OI_6065,O_3442,20988,PR00290,1,160000.0,0,0.0,160000.0,160000.0
OI_6066,O_3443,23092,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_6067,O_3443,23092,PR00071,1,228000.0,0,0.0,228000.0,228000.0
OI_6068,O_3443,23092,PR00202,1,16000.0,0,0.0,16000.0,16000.0
OI_6069,O_3443,23092,PR00285,1,30000.0,0,0.0,30000.0,30000.0
OI_6070,O_3443,23092,PR00170,1,20000.0,0,0.0,20000.0,20000.0
OI_6071,O_3444,23092,PR00214,1,13000.0,0,0.0,13000.0,13000.0
OI_6072,O_3445,23802,PR00130,1,16000.0,0,0.0,16000.0,16000.0
OI_6073,O_3446,24057,PR00256,1,30000.0,0,0.0,30000.0,30000.0
OI_6074,O_3446,24057,PR00129,1,233000.0,0,0.0,233000.0,233000.0
OI_6075,O_3447,24057,PR00259,1,118000.0,0,0.0,118000.0,118000.0
OI_6076,O_3447,24057,PR00170,1,20000.0,0,0.0,20000.0,20000.0
OI_6077,O_3448,25658,PR00015,1,31000.0,0,0.0,31000.0,31000.0
OI_6078,O_3448,25658,PR00134,1,67000.0,0,0.0,67000.0,67000.0
OI_6079,O_3448,25658,PR00194,1,21000.0,0,0.0,21000.0,21000.0
OI_6080,O_3448,25658,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_6081,O_3449,25658,PR00138,1,74000.0,0,0.0,74000.0,74000.0
OI_6082,O_3449,25658,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_6083,O_3450,1927,PR00138,1,74000.0,0,0.0,74000.0,74000.0
OI_6084,O_3451,4186,PR00041,1,39000.0,0,0.0,39000.0,39000.0
OI_6085,O_3451,4186,PR00096,1,51000.0,0,0.0,51000.0,51000.0
OI_6086,O_3452,6834,PR00012,1,13000.0,0,0.0,13000.0,13000.0
OI_6087,O_3453,15302,PR00038,1,48000.0,0,0.0,48000.0,48000.0
OI_6088,O_3454,19556,PR00172,1,72000.0,0,0.0,72000.0,72000.0
OI_6089,O_3454,19556,PR00050,1,68000.0,0,0.0,68000.0,68000.0
OI_6090,O_3454,19556,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_6091,O_3454,19556,PR00063,1,13000.0,0,0.0,13000.0,13000.0
OI_6092,O_3454,19556,PR00047,1,103000.0,0,0.0,103000.0,103000.0
OI_6093,O_3455,22310,PR00229,1,21000.0,0,0.0,21000.0,21000.0
OI_6094,O_3456,22661,PR00229,1,21000.0,0,0.0,21000.0,21000.0
OI_6095,O_3456,22661,PR00152,1,18000.0,0,0.0,18000.0,18000.0
OI_6096,O_3457,22661,PR00008,1,45000.0,0,0.0,45000.0,45000.0
OI_6097,O_3458,22661,PR00273,1,643000.0,0,0.0,643000.0,643000.0
OI_6098,O_3458,22661,PR00252,1,94000.0,0,0.0,94000.0,94000.0
OI_6099,O_3459,22661,PR00123,2,271000.0,0,0.0,271000.0,542000.0
OI_6100,O_3460,22994,PR00237,1,29000.0,0,0.0,29000.0,29000.0
OI_6101,O_3460,22994,PR00119,1,54000.0,0,0.0,54000.0,54000.0
OI_6102,O_3460,22994,PR00068,1,25000.0,0,0.0,25000.0,25000.0
OI_6103,O_3461,23409,PR00152,1,18000.0,0,0.0,18000.0,18000.0
OI_6104,O_3462,5340,PR00244,1,32000.0,0,0.0,32000.0,32000.0
OI_6105,O_3463,5422,PR00076,1,64000.0,0,0.0,64000.0,64000.0
OI_6106,O_3464,5875,PR00299,1,31000.0,0,0.0,31000.0,31000.0
OI_6107,O_3465,14595,PR00028,1,305000.0,0,0.0,305000.0,305000.0
OI_6108,O_3465,14595,PR00295,1,14000.0,0,0.0,14000.0,14000.0
OI_6109,O_3465,14595,PR00260,1,74000.0,0,0.0,74000.0,74000.0
OI_6110,O_3465,14595,PR00065,2,25000.0,0,0.0,25000.0,50000.0
OI_6111,O_3466,15040,PR00267,1,105000.0,0,0.0,105000.0,105000.0
OI_6112,O_3466,15040,PR00018,1,244000.0,0,0.0,244000.0,244000.0
OI_6113,O_3466,15040,PR00117,1,36000.0,0,0.0,36000.0,36000.0
OI_6114,O_3467,15040,PR00294,1,143000.0,0,0.0,143000.0,143000.0
OI_6115,O_3467,15040,PR00222,1,15000.0,0,0.0,15000.0,15000.0
OI_6116,O_3467,15040,PR00268,1,336000.0,0,0.0,336000.0,336000.0
OI_6117,O_3468,17563,PR00138,1,74000.0,0,0.0,74000.0,74000.0
OI_6118,O_3469,19068,PR00001,1,31000.0,0,0.0,31000.0,31000.0
OI_6119,O_3470,20143,PR00211,1,5000.0,0,0.0,5000.0,5000.0
OI_6120,O_3471,21889,PR00080,1,20000.0,0,0.0,20000.0,20000.0
OI_6121,O_3471,21889,PR00231,1,363000.0,0,0.0,363000.0,363000.0
OI_6122,O_3472,25071,PR00162,1,12000.0,0,0.0,12000.0,12000.0
OI_6123,O_3473,25234,PR00131,1,264000.0,0,0.0,264000.0,264000.0
OI_6124,O_3473,25234,PR00012,1,13000.0,0,0.0,13000.0,13000.0
OI_6125,O_3474,29088,PR00156,1,23000.0,0,0.0,23000.0,23000.0
OI_6126,O_3475,26,PR00181,2,15000.0,0,0.0,15000.0,30000.0
OI_6127,O_3475,26,PR00259,1,118000.0,0,0.0,118000.0,118000.0
OI_6128,O_3475,26,PR00190,1,25000.0,0,0.0,25000.0,25000.0
OI_6129,O_3475,26,PR00224,1,6000.0,0,0.0,6000.0,6000.0
OI_6130,O_3475,26,PR00238,1,38000.0,0,0.0,38000.0,38000.0
OI_6131,O_3476,11494,PR00108,1,64000.0,0,0.0,64000.0,64000.0
OI_6132,O_3476,11494,PR00102,1,34000.0,0,0.0,34000.0,34000.0
OI_6133,O_3477,14903,PR00130,1,16000.0,0,0.0,16000.0,16000.0
OI_6134,O_3477,14903,PR00168,2,15000.0,0,0.0,15000.0,30000.0
OI_6135,O_3478,14903,PR00079,1,28000.0,0,0.0,28000.0,28000.0
OI_6136,O_3478,14903,PR00185,1,22000.0,0,0.0,22000.0,22000.0
OI_6137,O_3479,14903,PR00249,1,91000.0,0,0.0,91000.0,91000.0
OI_6138,O_3479,14903,PR00245,2,36000.0,0,0.0,36000.0,72000.0
OI_6139,O_3479,14903,PR00029,1,392000.0,0,0.0,392000.0,392000.0
OI_6140,O_3479,14903,PR00005,2,238000.0,0,0.0,238000.0,476000.0
OI_6141,O_3480,14978,PR00022,1,45000.0,0,0.0,45000.0,45000.0
OI_6142,O_3481,15024,PR00069,1,228000.0,0,0.0,228000.0,228000.0
OI_6143,O_3481,15024,PR00198,1,23000.0,0,0.0,23000.0,23000.0
OI_6144,O_3482,15024,PR00259,1,118000.0,0,0.0,118000.0,118000.0
OI_6145,O_3483,15394,PR00175,1,375000.0,0,0.0,375000.0,375000.0
OI_6146,O_3484,15394,PR00298,1,24000.0,0,0.0,24000.0,24000.0
OI_6147,O_3484,15394,PR00281,2,398000.0,0,0.0,398000.0,796000.0
OI_6148,O_3485,17944,PR00243,1,130000.0,0,0.0,130000.0,130000.0
OI_6149,O_3485,17944,PR00093,1,49000.0,0,0.0,49000.0,49000.0
OI_6150,O_3486,18099,PR00290,1,160000.0,0,0.0,160000.0,160000.0
OI_6151,O_3487,19563,PR00200,2,22000.0,0,0.0,22000.0,44000.0
OI_6152,O_3488,19687,PR00027,1,107000.0,0,0.0,107000.0,107000.0
OI_6153,O_3488,19687,PR00173,1,330000.0,0,0.0,330000.0,330000.0
OI_6154,O_3488,19687,PR00196,1,252000.0,0,0.0,252000.0,252000.0
OI_6155,O_3488,19687,PR00280,1,13000.0,0,0.0,13000.0,13000.0
OI_6156,O_3489,20887,PR00199,2,143000.0,0,0.0,143000.0,286000.0
OI_6157,O_3490,20887,PR00047,2,103000.0,0,0.0,103000.0,206000.0
OI_6158,O_3491,24670,PR00133,1,72000.0,0,0.0,72000.0,72000.0
OI_6159,O_3492,29950,PR00146,1,34000.0,0,0.0,34000.0,34000.0
OI_6160,O_3493,2883,PR00244,1,32000.0,0,0.0,32000.0,32000.0
OI_6161,O_3493,2883,PR00102,2,34000.0,0,0.0,34000.0,68000.0
OI_6162,O_3494,2883,PR00110,1,20000.0,0,0.0,20000.0,20000.0
OI_6163,O_3494,2883,PR00167,1,5000.0,0,0.0,5000.0,5000.0
OI_6164,O_3494,2883,PR00173,1,330000.0,0,0.0,330000.0,330000.0
OI_6165,O_3495,2883,PR00136,1,572000.0,0,0.0,572000.0,572000.0
OI_6166,O_3496,2883,PR00179,1,8000.0,0,0.0,8000.0,8000.0
OI_6167,O_3497,2883,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_6168,O_3498,5267,PR00174,1,9000.0,0,0.0,9000.0,9000.0
OI_6169,O_3499,8816,PR00281,1,398000.0,0,0.0,398000.0,398000.0
OI_6170,O_3500,9913,PR00268,1,336000.0,0,0.0,336000.0,336000.0
OI_6171,O_3501,10738,PR00071,1,228000.0,0,0.0,228000.0,228000.0
OI_6172,O_3502,13940,PR00141,1,48000.0,0,0.0,48000.0,48000.0
OI_6173,O_3502,13940,PR00007,2,16000.0,0,0.0,16000.0,32000.0
OI_6174,O_3503,15273,PR00118,1,24000.0,0,0.0,24000.0,24000.0
OI_6175,O_3503,15273,PR00222,1,15000.0,0,0.0,15000.0,15000.0
OI_6176,O_3503,15273,PR00189,1,19000.0,0,0.0,19000.0,19000.0
OI_6177,O_3503,15273,PR00060,1,330000.0,0,0.0,330000.0,330000.0
OI_6178,O_3504,19880,PR00088,1,20000.0,0,0.0,20000.0,20000.0
OI_6179,O_3505,25770,PR00174,1,9000.0,0,0.0,9000.0,9000.0
OI_6180,O_3506,25770,PR00135,1,31000.0,0,0.0,31000.0,31000.0
OI_6181,O_3506,25770,PR00277,1,32000.0,0,0.0,32000.0,32000.0
OI_6182,O_3507,25770,PR00063,1,13000.0,0,0.0,13000.0,13000.0
OI_6183,O_3508,26391,PR00144,2,47000.0,0,0.0,47000.0,94000.0
OI_6184,O_3508,26391,PR00171,1,43000.0,0,0.0,43000.0,43000.0
OI_6185,O_3508,26391,PR00210,1,46000.0,0,0.0,46000.0,46000.0
OI_6186,O_3509,29301,PR00150,1,726000.0,0,0.0,726000.0,726000.0
OI_6187,O_3510,1802,PR00246,1,30000.0,0,0.0,30000.0,30000.0
OI_6188,O_3511,2605,PR00291,1,11000.0,0,0.0,11000.0,11000.0
OI_6189,O_3511,2605,PR00214,1,13000.0,0,0.0,13000.0,13000.0
OI_6190,O_3512,3416,PR00191,1,32000.0,0,0.0,32000.0,32000.0
OI_6191,O_3513,3416,PR00024,2,14000.0,0,0.0,14000.0,28000.0
OI_6192,O_3514,3416,PR00050,1,68000.0,0,0.0,68000.0,68000.0
OI_6193,O_3514,3416,PR00074,1,271000.0,0,0.0,271000.0,271000.0
OI_6194,O_3514,3416,PR00210,1,46000.0,0,0.0,46000.0,46000.0
OI_6195,O_3514,3416,PR00119,1,54000.0,0,0.0,54000.0,54000.0
OI_6196,O_3515,3551,PR00130,1,16000.0,0,0.0,16000.0,16000.0
OI_6197,O_3516,4671,PR00134,1,67000.0,0,0.0,67000.0,67000.0
OI_6198,O_3517,4792,PR00287,1,191000.0,0,0.0,191000.0,191000.0
OI_6199,O_3517,4792,PR00007,2,16000.0,0,0.0,16000.0,32000.0
OI_6200,O_3517,4792,PR00002,1,68000.0,0,0.0,68000.0,68000.0
OI_6201,O_3518,12272,PR00092,1,40000.0,0,0.0,40000.0,40000.0
OI_6202,O_3518,12272,PR00085,1,335000.0,0,0.0,335000.0,335000.0
OI_6203,O_3519,12272,PR00188,1,442000.0,0,0.0,442000.0,442000.0
OI_6204,O_3519,12272,PR00093,1,49000.0,0,0.0,49000.0,49000.0
OI_6205,O_3519,12272,PR00146,1,34000.0,0,0.0,34000.0,34000.0
OI_6206,O_3520,12592,PR00091,1,164000.0,0,0.0,164000.0,164000.0
OI_6207,O_3520,12592,PR00258,1,419000.0,0,0.0,419000.0,419000.0
OI_6208,O_3521,16609,PR00148,1,132000.0,0,0.0,132000.0,132000.0
OI_6209,O_3521,16609,PR00049,1,62000.0,0,0.0,62000.0,62000.0
OI_6210,O_3522,17187,PR00266,1,243000.0,0,0.0,243000.0,243000.0
OI_6211,O_3523,17629,PR00257,1,24000.0,0,0.0,24000.0,24000.0
OI_6212,O_3524,19625,PR00133,1,72000.0,0,0.0,72000.0,72000.0
OI_6213,O_3524,19625,PR00084,1,494000.0,0,0.0,494000.0,494000.0
OI_6214,O_3524,19625,PR00120,1,47000.0,0,0.0,47000.0,47000.0
OI_6215,O_3525,27337,PR00239,1,423000.0,0,0.0,423000.0,423000.0
OI_6216,O_3526,28494,PR00207,1,191000.0,0,0.0,191000.0,191000.0
OI_6217,O_3527,28721,PR00048,1,21000.0,0,0.0,21000.0,21000.0
OI_6218,O_3527,28721,PR00156,1,23000.0,0,0.0,23000.0,23000.0
OI_6219,O_3527,28721,PR00251,1,24000.0,0,0.0,24000.0,24000.0
OI_6220,O_3528,28916,PR00137,1,17000.0,0,0.0,17000.0,17000.0
OI_6221,O_3528,28916,PR00003,1,39000.0,0,0.0,39000.0,39000.0
OI_6222,O_3528,28916,PR00292,1,285000.0,0,0.0,285000.0,285000.0
OI_6223,O_3528,28916,PR00225,1,76000.0,0,0.0,76000.0,76000.0
OI_6224,O_3529,293,PR00089,1,78000.0,0,0.0,78000.0,78000.0
OI_6225,O_3530,293,PR00221,2,34000.0,0,0.0,34000.0,68000.0
OI_6226,O_3531,5228,PR00088,1,20000.0,0,0.0,20000.0,20000.0
OI_6227,O_3531,5228,PR00084,1,494000.0,0,0.0,494000.0,494000.0
OI_6228,O_3531,5228,PR00231,1,363000.0,0,0.0,363000.0,363000.0
OI_6229,O_3531,5228,PR00114,1,47000.0,0,0.0,47000.0,47000.0
OI_6230,O_3532,5623,PR00037,1,629000.0,0,0.0,629000.0,629000.0
OI_6231,O_3533,10547,PR00296,1,11000.0,0,0.0,11000.0,11000.0
OI_6232,O_3534,15023,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_6233,O_3534,15023,PR00078,1,18000.0,0,0.0,18000.0,18000.0
OI_6234,O_3534,15023,PR00221,1,34000.0,0,0.0,34000.0,34000.0
OI_6235,O_3535,17319,PR00269,1,270000.0,0,0.0,270000.0,270000.0
OI_6236,O_3535,17319,PR00116,1,34000.0,0,0.0,34000.0,34000.0
OI_6237,O_3536,26872,PR00112,1,296000.0,0,0.0,296000.0,296000.0
OI_6238,O_3537,26948,PR00177,1,47000.0,0,0.0,47000.0,47000.0
OI_6239,O_3538,29466,PR00154,1,40000.0,0,0.0,40000.0,40000.0
OI_6240,O_3539,2121,PR00131,1,264000.0,0,0.0,264000.0,264000.0
OI_6241,O_3540,2121,PR00228,1,11000.0,0,0.0,11000.0,11000.0
OI_6242,O_3540,2121,PR00030,1,15000.0,0,0.0,15000.0,15000.0
OI_6243,O_3541,4822,PR00115,1,100000.0,0,0.0,100000.0,100000.0
OI_6244,O_3541,4822,PR00025,1,60000.0,0,0.0,60000.0,60000.0
OI_6245,O_3541,4822,PR00041,1,39000.0,0,0.0,39000.0,39000.0
OI_6246,O_3542,6121,PR00281,1,398000.0,0,0.0,398000.0,398000.0
OI_6247,O_3543,7695,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_6248,O_3544,11643,PR00162,1,12000.0,0,0.0,12000.0,12000.0
OI_6249,O_3544,11643,PR00271,1,211000.0,0,0.0,211000.0,211000.0
OI_6250,O_3545,13122,PR00013,1,39000.0,0,0.0,39000.0,39000.0
OI_6251,O_3546,16045,PR00144,1,47000.0,0,0.0,47000.0,47000.0
OI_6252,O_3546,16045,PR00026,1,257000.0,0,0.0,257000.0,257000.0
OI_6253,O_3547,16045,PR00019,2,13000.0,0,0.0,13000.0,26000.0
OI_6254,O_3547,16045,PR00139,1,9000.0,0,0.0,9000.0,9000.0
OI_6255,O_3547,16045,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_6256,O_3547,16045,PR00249,1,91000.0,0,0.0,91000.0,91000.0
OI_6257,O_3548,17846,PR00174,2,9000.0,0,0.0,9000.0,18000.0
OI_6258,O_3548,17846,PR00242,1,36000.0,0,0.0,36000.0,36000.0
OI_6259,O_3548,17846,PR00134,1,67000.0,0,0.0,67000.0,67000.0
OI_6260,O_3549,17846,PR00230,2,533000.0,0,0.0,533000.0,1066000.0
OI_6261,O_3550,17846,PR00191,1,32000.0,0,0.0,32000.0,32000.0
OI_6262,O_3550,17846,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_6263,O_3550,17846,PR00297,1,12000.0,0,0.0,12000.0,12000.0
OI_6264,O_3551,17846,PR00086,1,724000.0,0,0.0,724000.0,724000.0
OI_6265,O_3551,17846,PR00060,2,330000.0,0,0.0,330000.0,660000.0
OI_6266,O_3552,18536,PR00216,1,106000.0,0,0.0,106000.0,106000.0
OI_6267,O_3553,23274,PR00132,1,9000.0,0,0.0,9000.0,9000.0
OI_6268,O_3553,23274,PR00036,1,298000.0,0,0.0,298000.0,298000.0
OI_6269,O_3553,23274,PR00170,1,20000.0,0,0.0,20000.0,20000.0
OI_6270,O_3553,23274,PR00082,2,58000.0,0,0.0,58000.0,116000.0
OI_6271,O_3553,23274,PR00274,1,21000.0,0,0.0,21000.0,21000.0
OI_6272,O_3554,24484,PR00236,1,40000.0,0,0.0,40000.0,40000.0
OI_6273,O_3555,24484,PR00225,1,76000.0,0,0.0,76000.0,76000.0
OI_6274,O_3556,24484,PR00092,1,40000.0,0,0.0,40000.0,40000.0
OI_6275,O_3557,24484,PR00043,1,32000.0,0,0.0,32000.0,32000.0
OI_6276,O_3557,24484,PR00052,1,246000.0,0,0.0,246000.0,246000.0
OI_6277,O_3558,25454,PR00159,1,12000.0,0,0.0,12000.0,12000.0
OI_6278,O_3558,25454,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_6279,O_3558,25454,PR00284,1,335000.0,0,0.0,335000.0,335000.0
OI_6280,O_3559,26832,PR00230,2,533000.0,0,0.0,533000.0,1066000.0
OI_6281,O_3560,29433,PR00163,2,165000.0,0,0.0,165000.0,330000.0
OI_6282,O_3561,1423,PR00296,1,11000.0,0,0.0,11000.0,11000.0
OI_6283,O_3562,1507,PR00130,1,16000.0,0,0.0,16000.0,16000.0
OI_6284,O_3563,1507,PR00091,1,164000.0,0,0.0,164000.0,164000.0
OI_6285,O_3564,4508,PR00279,1,15000.0,0,0.0,15000.0,15000.0
OI_6286,O_3565,4508,PR00187,1,17000.0,0,0.0,17000.0,17000.0
OI_6287,O_3565,4508,PR00067,1,26000.0,0,0.0,26000.0,26000.0
OI_6288,O_3566,4508,PR00185,2,22000.0,0,0.0,22000.0,44000.0
OI_6289,O_3566,4508,PR00041,1,39000.0,0,0.0,39000.0,39000.0
OI_6290,O_3566,4508,PR00040,1,117000.0,0,0.0,117000.0,117000.0
OI_6291,O_3567,4508,PR00116,1,34000.0,0,0.0,34000.0,34000.0
OI_6292,O_3568,7416,PR00299,1,31000.0,0,0.0,31000.0,31000.0
OI_6293,O_3569,7901,PR00195,1,247000.0,0,0.0,247000.0,247000.0
OI_6294,O_3570,7901,PR00196,1,252000.0,0,0.0,252000.0,252000.0
OI_6295,O_3571,8841,PR00297,1,12000.0,0,0.0,12000.0,12000.0
OI_6296,O_3571,8841,PR00030,1,15000.0,0,0.0,15000.0,15000.0
OI_6297,O_3571,8841,PR00136,1,572000.0,0,0.0,572000.0,572000.0
OI_6298,O_3572,8841,PR00285,2,30000.0,0,0.0,30000.0,60000.0
OI_6299,O_3572,8841,PR00011,1,180000.0,0,0.0,180000.0,180000.0
OI_6300,O_3573,20608,PR00281,2,398000.0,0,0.0,398000.0,796000.0
OI_6301,O_3573,20608,PR00207,1,191000.0,0,0.0,191000.0,191000.0
OI_6302,O_3574,25079,PR00216,1,106000.0,0,0.0,106000.0,106000.0
OI_6303,O_3574,25079,PR00067,1,26000.0,0,0.0,26000.0,26000.0
OI_6304,O_3575,27027,PR00286,1,36000.0,0,0.0,36000.0,36000.0
OI_6305,O_3575,27027,PR00156,1,23000.0,0,0.0,23000.0,23000.0
OI_6306,O_3576,27027,PR00131,1,264000.0,0,0.0,264000.0,264000.0
OI_6307,O_3576,27027,PR00171,1,43000.0,0,0.0,43000.0,43000.0
OI_6308,O_3576,27027,PR00205,1,290000.0,0,0.0,290000.0,290000.0
OI_6309,O_3577,29732,PR00062,1,35000.0,0,0.0,35000.0,35000.0
OI_6310,O_3577,29732,PR00221,1,34000.0,0,0.0,34000.0,34000.0
OI_6311,O_3577,29732,PR00298,1,24000.0,0,0.0,24000.0,24000.0
OI_6312,O_3577,29732,PR00300,1,43000.0,0,0.0,43000.0,43000.0
OI_6313,O_3577,29732,PR00267,1,105000.0,0,0.0,105000.0,105000.0
OI_6314,O_3578,29732,PR00179,1,8000.0,0,0.0,8000.0,8000.0
OI_6315,O_3578,29732,PR00218,1,431000.0,0,0.0,431000.0,431000.0
OI_6316,O_3579,29732,PR00004,1,31000.0,0,0.0,31000.0,31000.0
OI_6317,O_3579,29732,PR00184,1,79000.0,0,0.0,79000.0,79000.0
OI_6318,O_3580,29732,PR00265,1,25000.0,0,0.0,25000.0,25000.0
OI_6319,O_3581,29732,PR00036,1,298000.0,0,0.0,298000.0,298000.0
OI_6320,O_3582,156,PR00048,1,21000.0,0,0.0,21000.0,21000.0
OI_6321,O_3583,2017,PR00139,1,9000.0,0,0.0,9000.0,9000.0
OI_6322,O_3583,2017,PR00181,1,15000.0,0,0.0,15000.0,15000.0
OI_6323,O_3584,2017,PR00121,1,84000.0,0,0.0,84000.0,84000.0
OI_6324,O_3584,2017,PR00186,1,46000.0,0,0.0,46000.0,46000.0
OI_6325,O_3585,2234,PR00217,1,146000.0,0,0.0,146000.0,146000.0
OI_6326,O_3585,2234,PR00043,1,32000.0,0,0.0,32000.0,32000.0
OI_6327,O_3586,2234,PR00189,1,19000.0,0,0.0,19000.0,19000.0
OI_6328,O_3587,2525,PR00182,2,29000.0,0,0.0,29000.0,58000.0
OI_6329,O_3588,3354,PR00215,1,21000.0,0,0.0,21000.0,21000.0
OI_6330,O_3588,3354,PR00268,1,336000.0,0,0.0,336000.0,336000.0
OI_6331,O_3588,3354,PR00002,1,68000.0,0,0.0,68000.0,68000.0
OI_6332,O_3589,4555,PR00068,1,25000.0,0,0.0,25000.0,25000.0
OI_6333,O_3589,4555,PR00233,1,16000.0,0,0.0,16000.0,16000.0
OI_6334,O_3590,5782,PR00298,2,24000.0,0,0.0,24000.0,48000.0
OI_6335,O_3591,6651,PR00194,1,21000.0,0,0.0,21000.0,21000.0
OI_6336,O_3592,9234,PR00013,2,39000.0,0,0.0,39000.0,78000.0
OI_6337,O_3592,9234,PR00296,1,11000.0,0,0.0,11000.0,11000.0
OI_6338,O_3592,9234,PR00037,1,629000.0,0,0.0,629000.0,629000.0
OI_6339,O_3593,12722,PR00146,1,34000.0,0,0.0,34000.0,34000.0
OI_6340,O_3593,12722,PR00114,1,47000.0,0,0.0,47000.0,47000.0
OI_6341,O_3594,13305,PR00005,1,238000.0,0,0.0,238000.0,238000.0
OI_6342,O_3595,13305,PR00255,1,461000.0,0,0.0,461000.0,461000.0
OI_6343,O_3596,14635,PR00292,1,285000.0,0,0.0,285000.0,285000.0
OI_6344,O_3596,14635,PR00207,2,191000.0,0,0.0,191000.0,382000.0
OI_6345,O_3596,14635,PR00192,1,247000.0,0,0.0,247000.0,247000.0
OI_6346,O_3597,15555,PR00094,1,23000.0,0,0.0,23000.0,23000.0
OI_6347,O_3598,16215,PR00206,1,204000.0,0,0.0,204000.0,204000.0
OI_6348,O_3599,20820,PR00299,1,31000.0,0,0.0,31000.0,31000.0
OI_6349,O_3600,24714,PR00170,1,20000.0,0,0.0,20000.0,20000.0
