user_id,signup_date,exp_cell,has_order_0_13,orders_0_13,active_days_0_60,gap_cv_0_60,gap_cnt_0_60,revenue_60_180,orders_60_180,has_purchase_60_180
UA_000965,2025-02-10,TC,FALSE,0,6,0.736136881,5,17000,1,TRUE
UA_000966,2025-02-10,CT,FALSE,0,12,0.725122483,11,1100000,2,TRUE
UA_000967,2025-02-10,TC,FALSE,0,8,0.478713554,7,0,0,FALSE
UA_000968,2025-02-10,TT,FALSE,0,2,,1,0,0,FALSE
UA_000969,2025-02-10,CT,FALSE,0,7,1.24498996,6,0,0,FALSE
UA_000970,2025-02-10,TC,FALSE,0,11,0.690065559,10,0,0,FALSE
UA_000971,2025-02-10,CC,FALSE,0,9,0.954436744,8,38000,1,TRUE
UA_000972,2025-02-10,TT,FALSE,0,13,1.105398539,12,0,0,FALSE
UA_000973,2025-02-10,TT,FALSE,0,9,0.77727938,8,0,0,FALSE
UA_000974,2025-02-10,CT,FALSE,0,11,0.592348878,10,0,0,FALSE
UA_000975,2025-02-10,TT,FALSE,0,11,1.472073986,10,58000,1,TRUE
UA_000976,2025-02-10,TC,FALSE,0,20,0.754174182,19,0,0,FALSE
UA_000977,2025-02-10,TC,FALSE,0,11,0.696739463,10,0,0,FALSE
UA_000978,2025-02-10,CT,TRUE,1,9,2.227950283,8,60000,1,TRUE
UA_000979,2025-02-10,CT,FALSE,0,11,0.736058049,10,0,0,FALSE
UA_000980,2025-02-10,CC,FALSE,0,3,0.113137085,2,0,0,FALSE
UA_000981,2025-02-11,CC,FALSE,0,7,0.815037247,6,0,0,FALSE
UA_000982,2025-02-11,TC,TRUE,1,11,1.209246498,10,0,0,FALSE
UA_000983,2025-02-11,TT,FALSE,0,16,1.088064942,15,0,0,FALSE
UA_000984,2025-02-11,CT,FALSE,0,13,0.729335916,12,0,0,FALSE
UA_000985,2025-02-11,TT,FALSE,0,8,1.122682799,7,0,0,FALSE
UA_000986,2025-02-11,TC,FALSE,0,11,0.887625365,10,64000,1,TRUE
UA_000987,2025-02-11,CT,FALSE,0,14,0.948472456,13,0,0,FALSE
UA_000988,2025-02-11,CC,FALSE,0,0,,,0,0,FALSE
UA_000989,2025-02-11,CC,FALSE,0,12,1.486782755,11,0,0,FALSE
UA_000990,2025-02-11,TT,FALSE,0,3,0.471404521,2,0,0,FALSE
UA_000991,2025-02-11,TT,FALSE,0,8,1.076293508,7,0,0,FALSE
UA_000992,2025-02-11,CC,FALSE,0,2,,1,0,0,FALSE
UA_000993,2025-02-11,TC,FALSE,0,9,0.989472149,8,0,0,FALSE
UA_000994,2025-02-11,TT,FALSE,0,8,1.125474255,7,0,0,FALSE
UA_000995,2025-02-11,CT,FALSE,0,24,0.835155798,23,24000,1,TRUE
UA_000996,2025-02-11,CC,FALSE,0,4,0.663626401,3,0,0,FALSE
UA_000997,2025-02-11,TT,FALSE,0,3,1.212183053,2,0,0,FALSE
UA_000998,2025-02-11,TC,FALSE,0,4,0.777751862,3,0,0,FALSE
UA_000999,2025-02-11,TC,FALSE,0,10,1.074437739,9,0,0,FALSE
UA_001000,2025-02-11,CT,FALSE,0,9,0.906181009,8,0,0,FALSE
UA_001001,2025-02-11,CT,FALSE,0,5,0.649437224,4,0,0,FALSE
UA_001002,2025-02-11,CC,FALSE,0,14,1.12422813,13,360000,2,TRUE
UA_001003,2025-02-11,TT,FALSE,0,11,0.859382788,10,389000,1,TRUE
UA_001004,2025-02-11,CT,FALSE,0,11,0.784233077,10,0,0,FALSE
UA_001005,2025-02-11,CC,FALSE,0,1,,,0,0,FALSE
UA_001006,2025-02-11,CT,FALSE,0,4,0.866025404,3,0,0,FALSE
UA_001007,2025-02-11,CC,FALSE,0,1,,,0,0,FALSE
UA_001008,2025-02-11,CT,FALSE,0,3,0.740778533,2,0,0,FALSE
UA_001009,2025-02-11,CC,FALSE,0,0,,,0,0,FALSE
UA_001010,2025-02-11,TT,FALSE,0,2,,1,0,0,FALSE
UA_001011,2025-02-12,CC,FALSE,0,11,0.759089397,10,0,0,FALSE
UA_001012,2025-02-12,CC,FALSE,0,16,0.949565946,15,325000,2,TRUE
UA_001013,2025-02-12,TT,FALSE,0,0,,,0,0,FALSE
UA_001014,2025-02-12,CT,FALSE,0,4,0.554700196,3,0,0,FALSE
UA_001015,2025-02-12,TT,FALSE,0,3,0,2,0,0,FALSE
UA_001016,2025-02-12,CC,FALSE,0,9,1.048227078,8,0,0,FALSE
UA_001017,2025-02-12,TC,FALSE,0,7,1.300756226,6,0,0,FALSE
UA_001018,2025-02-12,TT,FALSE,0,3,0.848528137,2,0,0,FALSE
UA_001019,2025-02-12,CT,FALSE,0,16,1.389861378,15,0,0,FALSE
UA_001020,2025-02-12,TC,FALSE,0,16,1.081374494,15,174000,1,TRUE
UA_001021,2025-02-12,CC,TRUE,2,10,1.864333467,9,0,0,FALSE
UA_001022,2025-02-12,TC,FALSE,0,10,1.114924013,9,49000,1,TRUE
UA_001023,2025-02-12,CC,FALSE,0,0,,,0,0,FALSE
UA_001024,2025-02-12,CC,FALSE,0,10,2.467657833,9,0,0,FALSE
UA_001025,2025-02-12,CT,FALSE,0,14,1.047538987,13,238000,1,TRUE
UA_001026,2025-02-12,TC,FALSE,0,10,1.113642672,9,0,0,FALSE
UA_001027,2025-02-12,TC,FALSE,0,18,0.799534989,17,47000,1,TRUE
UA_001028,2025-02-12,CC,FALSE,0,4,0.996212108,3,0,0,FALSE
UA_001029,2025-02-12,CT,FALSE,0,21,0.572319996,20,185000,1,TRUE
UA_001030,2025-02-12,CC,FALSE,0,10,1.524726941,9,0,0,FALSE
UA_001031,2025-02-12,CC,FALSE,0,10,0.428624554,9,62000,1,TRUE
UA_001032,2025-02-12,CC,FALSE,0,3,1.010152545,2,168000,1,TRUE
UA_001033,2025-02-12,TC,TRUE,1,11,0.613269014,10,0,0,FALSE
UA_001034,2025-02-12,CC,FALSE,0,2,,1,0,0,FALSE
UA_001035,2025-02-12,CC,FALSE,0,15,1.286981075,14,0,0,FALSE
UA_001036,2025-02-12,TC,FALSE,0,12,0.94797717,11,0,0,FALSE
UA_001037,2025-02-12,CC,FALSE,0,10,0.811165853,9,78000,2,TRUE
UA_001038,2025-02-12,TC,FALSE,0,8,1.122668996,7,0,0,FALSE
UA_001039,2025-02-12,TC,FALSE,0,12,1.018741686,11,0,0,FALSE
UA_001040,2025-02-13,TT,FALSE,0,8,0.969613956,7,0,0,FALSE
UA_001041,2025-02-13,TC,FALSE,0,12,1.449623276,11,0,0,FALSE
UA_001042,2025-02-13,TT,TRUE,1,15,0.72014816,14,1023000,2,TRUE
UA_001043,2025-02-13,TT,FALSE,0,12,0.663324958,11,0,0,FALSE
UA_001044,2025-02-13,TC,FALSE,0,13,0.996064084,12,0,0,FALSE
UA_001045,2025-02-13,TC,FALSE,0,9,1.248946254,8,0,0,FALSE
UA_001046,2025-02-13,CT,FALSE,0,1,,,0,0,FALSE
UA_001047,2025-02-13,CC,FALSE,0,14,1.067872126,13,0,0,FALSE
UA_001048,2025-02-13,TT,FALSE,0,21,0.919743607,20,39000,1,TRUE
UA_001049,2025-02-13,TC,FALSE,0,13,0.703203473,12,541000,1,TRUE
UA_001050,2025-02-13,CT,FALSE,0,0,,,0,0,FALSE
UA_001051,2025-02-13,TT,FALSE,0,13,0.940425197,12,22000,1,TRUE
UA_001052,2025-02-13,TC,FALSE,0,8,1.738159947,7,0,0,FALSE
UA_001053,2025-02-13,TT,FALSE,0,14,0.619692639,13,470000,1,TRUE
UA_001054,2025-02-13,CT,FALSE,0,17,0.732454198,16,0,0,FALSE
UA_001055,2025-02-13,TC,FALSE,0,2,,1,0,0,FALSE
UA_001056,2025-02-13,CC,FALSE,0,8,1.010152545,7,23000,1,TRUE
UA_001057,2025-02-13,TT,TRUE,1,2,,1,0,0,FALSE
UA_001058,2025-02-13,CC,FALSE,0,4,0.752546697,3,0,0,FALSE
UA_001059,2025-02-13,TT,FALSE,0,13,1.019249023,12,72000,1,TRUE
UA_001060,2025-02-13,CC,FALSE,0,6,1.811340562,5,0,0,FALSE
UA_001061,2025-02-13,CT,FALSE,0,9,0.686693147,8,0,0,FALSE
UA_001062,2025-02-13,TC,FALSE,0,1,,,0,0,FALSE
UA_001063,2025-02-13,TC,FALSE,0,17,1.162566898,16,20000,1,TRUE
UA_001064,2025-02-13,CT,FALSE,0,7,1.733817306,6,0,0,FALSE
UA_001065,2025-02-13,TT,FALSE,0,6,0.808122036,5,0,0,FALSE
UA_001066,2025-02-14,CC,FALSE,0,16,0.955064811,15,0,0,FALSE
UA_001067,2025-02-14,TT,FALSE,0,4,0.892142571,3,0,0,FALSE
UA_001068,2025-02-14,CT,FALSE,0,10,0.918558654,9,672000,1,TRUE
UA_001069,2025-02-14,CC,FALSE,0,1,,,0,0,FALSE
UA_001070,2025-02-14,TC,FALSE,0,11,1.390851376,10,0,0,FALSE
UA_001071,2025-02-14,CC,FALSE,0,1,,,0,0,FALSE
UA_001072,2025-02-14,TC,TRUE,1,11,0.953614746,10,0,0,FALSE
UA_001073,2025-02-14,TT,FALSE,0,7,1.282358937,6,0,0,FALSE
UA_001074,2025-02-14,TC,TRUE,1,5,1.266557013,4,0,0,FALSE
UA_001075,2025-02-14,CT,FALSE,0,13,0.881104286,12,142000,1,TRUE
UA_001076,2025-02-14,TC,FALSE,0,15,0.706551534,14,465000,2,TRUE
UA_001077,2025-02-14,CT,FALSE,0,3,0.471404521,2,0,0,FALSE
UA_001078,2025-02-14,CC,FALSE,0,13,0.683929926,12,118000,1,TRUE
UA_001079,2025-02-14,TC,FALSE,0,3,1.225651754,2,0,0,FALSE
UA_001080,2025-02-14,TC,FALSE,0,4,0.630854495,3,0,0,FALSE
UA_001081,2025-02-14,CT,FALSE,0,11,1.055303111,10,0,0,FALSE
UA_001082,2025-02-14,CC,FALSE,0,6,1.863389981,5,0,0,FALSE
UA_001083,2025-02-14,CC,FALSE,0,10,1.16729679,9,0,0,FALSE
UA_001084,2025-02-14,TC,FALSE,0,11,0.870567354,10,0,0,FALSE
UA_001085,2025-02-14,TC,FALSE,0,12,1.420954296,11,0,0,FALSE
UA_001086,2025-02-14,CT,FALSE,0,1,,,0,0,FALSE
UA_001087,2025-02-14,TC,FALSE,0,10,0.785250327,9,40000,1,TRUE
UA_001088,2025-02-14,TT,FALSE,0,7,1.09139165,6,259000,1,TRUE
UA_001089,2025-02-14,CC,FALSE,0,18,1.054147301,17,0,0,FALSE
UA_001090,2025-02-14,CT,FALSE,0,6,0.799385667,5,0,0,FALSE
UA_001091,2025-02-15,TT,FALSE,0,2,,1,0,0,FALSE
UA_001092,2025-02-15,TC,TRUE,1,18,0.721185943,17,8000,1,TRUE
UA_001093,2025-02-15,CT,FALSE,0,14,0.810092587,13,298000,1,TRUE
UA_001094,2025-02-15,TC,FALSE,0,10,0.711559474,9,0,0,FALSE
UA_001095,2025-02-15,TT,FALSE,0,4,0.360555128,3,0,0,FALSE
UA_001096,2025-02-15,TT,FALSE,0,7,0.550558069,6,450000,1,TRUE
UA_001097,2025-02-15,CT,FALSE,0,8,1.193599383,7,0,0,FALSE
UA_001098,2025-02-15,CT,FALSE,0,1,,,0,0,FALSE
UA_001099,2025-02-15,CT,FALSE,0,3,0.202030509,2,0,0,FALSE
UA_001100,2025-02-15,TC,TRUE,2,12,1.57259432,11,0,0,FALSE
UA_001101,2025-02-15,TT,FALSE,0,2,,1,0,0,FALSE
UA_001102,2025-02-15,TC,FALSE,0,14,0.836528311,13,0,0,FALSE
UA_001103,2025-02-15,TC,FALSE,0,10,1.292424122,9,0,0,FALSE
UA_001104,2025-02-15,CT,FALSE,0,13,0.881474379,12,0,0,FALSE
UA_001105,2025-02-15,TC,FALSE,0,9,0.640080857,8,0,0,FALSE
UA_001106,2025-02-15,TC,FALSE,0,15,1.374755268,14,0,0,FALSE
UA_001107,2025-02-15,CT,FALSE,0,8,1.852561592,7,0,0,FALSE
UA_001108,2025-02-15,TT,FALSE,0,7,1.306162883,6,423000,1,TRUE
UA_001109,2025-02-15,TC,FALSE,0,24,0.837959096,23,0,0,FALSE
UA_001110,2025-02-15,TC,FALSE,0,7,1.702730737,6,0,0,FALSE
UA_001111,2025-02-15,CC,FALSE,0,1,,,0,0,FALSE
UA_001112,2025-02-15,TT,FALSE,0,10,0.860079895,9,0,0,FALSE
UA_001113,2025-02-15,TC,FALSE,0,8,0.932162661,7,0,0,FALSE
UA_001114,2025-02-15,CT,TRUE,1,8,0.986576572,7,0,0,FALSE
UA_001115,2025-02-15,TC,FALSE,0,16,0.506743195,15,79000,1,TRUE
UA_001116,2025-02-15,CT,FALSE,0,9,1.124536159,8,0,0,FALSE
UA_001117,2025-02-15,TT,FALSE,0,10,1.051995146,9,0,0,FALSE
UA_001118,2025-02-15,CT,FALSE,0,9,0.684831884,8,0,0,FALSE
UA_001119,2025-02-15,CC,FALSE,0,12,1.073008759,11,396000,1,TRUE
UA_001120,2025-02-16,CT,FALSE,0,5,0.519318054,4,0,0,FALSE
UA_001121,2025-02-16,TT,FALSE,0,10,0.92161543,9,131000,1,TRUE
UA_001122,2025-02-16,CT,FALSE,0,13,0.995859195,12,0,0,FALSE
UA_001123,2025-02-16,CT,FALSE,0,9,0.837043248,8,160000,1,TRUE
UA_001124,2025-02-16,CC,FALSE,0,7,0.539559321,6,46000,1,TRUE
UA_001125,2025-02-16,CT,FALSE,0,6,1.042711525,5,0,0,FALSE
UA_001126,2025-02-16,CT,FALSE,0,17,0.669422313,16,1067000,2,TRUE
UA_001127,2025-02-16,TC,FALSE,0,16,1.149864535,15,0,0,FALSE
UA_001128,2025-02-16,TC,FALSE,0,1,,,0,0,FALSE
UA_001129,2025-02-16,TC,FALSE,0,12,0.747743203,11,0,0,FALSE
UA_001130,2025-02-16,CT,FALSE,0,6,1.398676348,5,0,0,FALSE
UA_001131,2025-02-16,CC,FALSE,0,6,1.203705677,5,0,0,FALSE
UA_001132,2025-02-16,TT,FALSE,0,1,,,0,0,FALSE
UA_001133,2025-02-16,CT,FALSE,0,8,0.70156076,7,0,0,FALSE
UA_001134,2025-02-16,TT,FALSE,0,1,,,0,0,FALSE
UA_001135,2025-02-16,CT,FALSE,0,4,0.452078533,3,0,0,FALSE
UA_001136,2025-02-16,TT,FALSE,0,2,,1,0,0,FALSE
UA_001137,2025-02-16,CT,FALSE,0,3,0.424264069,2,0,0,FALSE
UA_001138,2025-02-16,TC,FALSE,0,8,0.614101912,7,0,0,FALSE
UA_001139,2025-02-16,TT,FALSE,0,8,0.612357035,7,0,0,FALSE
UA_001140,2025-02-16,TC,FALSE,0,10,0.994966063,9,59000,1,TRUE
UA_001141,2025-02-16,CT,FALSE,0,3,0.707106781,2,0,0,FALSE
UA_001142,2025-02-16,TC,FALSE,0,2,,1,0,0,FALSE
UA_001143,2025-02-16,CC,FALSE,0,4,0.994809012,3,0,0,FALSE
UA_001144,2025-02-16,CT,FALSE,0,4,0.688151645,3,0,0,FALSE
UA_001145,2025-02-16,TT,FALSE,0,3,0.90913729,2,0,0,FALSE
UA_001146,2025-02-16,TT,FALSE,0,10,0.747191252,9,0,0,FALSE
UA_001147,2025-02-17,TC,FALSE,0,10,2.239071001,9,0,0,FALSE
UA_001148,2025-02-17,CC,FALSE,0,4,1.343541421,3,0,0,FALSE
UA_001149,2025-02-17,TT,FALSE,0,2,,1,0,0,FALSE
UA_001150,2025-02-17,TC,FALSE,0,4,1.331665624,3,0,0,FALSE
UA_001151,2025-02-17,CC,FALSE,0,2,,1,0,0,FALSE
UA_001152,2025-02-17,TC,FALSE,0,6,0.651794907,5,0,0,FALSE
UA_001153,2025-02-17,CC,TRUE,1,14,0.731865645,13,103000,1,TRUE
UA_001154,2025-02-17,CC,FALSE,0,10,0.601245245,9,314000,1,TRUE
UA_001155,2025-02-17,TC,FALSE,0,6,1.328176665,5,0,0,FALSE
UA_001156,2025-02-17,CC,FALSE,0,14,0.88132262,13,0,0,FALSE
UA_001157,2025-02-17,CC,FALSE,0,3,1.202081528,2,0,0,FALSE
UA_001158,2025-02-17,TC,FALSE,0,12,0.979997657,11,0,0,FALSE
UA_001159,2025-02-17,CC,FALSE,0,1,,,0,0,FALSE
UA_001160,2025-02-17,TT,FALSE,0,7,1.591376762,6,25000,1,TRUE
UA_001161,2025-02-17,TT,TRUE,1,11,1.211139531,10,0,0,FALSE
UA_001162,2025-02-17,TT,FALSE,0,12,0.94568564,11,0,0,FALSE
UA_001163,2025-02-17,TT,FALSE,0,11,0.958165316,10,0,0,FALSE
UA_001164,2025-02-17,CC,FALSE,0,17,0.872871561,16,0,0,FALSE
UA_001165,2025-02-17,CT,FALSE,0,11,1.213775527,10,0,0,FALSE
UA_001166,2025-02-17,TT,FALSE,0,16,0.817051172,15,0,0,FALSE
UA_001167,2025-02-17,TT,FALSE,0,4,0.692820323,3,0,0,FALSE
UA_001168,2025-02-17,CC,FALSE,0,17,1.036473181,16,348000,3,TRUE
UA_001169,2025-02-17,TT,FALSE,0,19,0.794167665,18,70000,2,TRUE
UA_001170,2025-02-17,CC,FALSE,0,5,0.591294875,4,0,0,FALSE
UA_001171,2025-02-18,CT,TRUE,1,22,0.743697801,21,714000,3,TRUE
UA_001172,2025-02-18,CC,FALSE,0,2,,1,0,0,FALSE
UA_001173,2025-02-18,CT,FALSE,0,4,0.410980485,3,0,0,FALSE
UA_001174,2025-02-18,CT,FALSE,0,13,1.005907131,12,0,0,FALSE
UA_001175,2025-02-18,TT,FALSE,0,16,1.009701483,15,0,0,FALSE
UA_001176,2025-02-18,CC,FALSE,0,9,1.021507837,8,110000,1,TRUE
UA_001177,2025-02-18,TC,FALSE,0,1,,,0,0,FALSE
UA_001178,2025-02-18,CT,FALSE,0,8,0.574981748,7,350000,2,TRUE
UA_001179,2025-02-18,CC,FALSE,0,9,1.157233013,8,0,0,FALSE
UA_001180,2025-02-18,CC,FALSE,0,11,0.866248118,10,0,0,FALSE
UA_001181,2025-02-18,TC,FALSE,0,2,,1,0,0,FALSE
UA_001182,2025-02-18,TC,FALSE,0,9,0.754112534,8,305000,1,TRUE
UA_001183,2025-02-18,TC,FALSE,0,12,0.949056394,11,387000,1,TRUE
UA_001184,2025-02-18,CT,FALSE,0,4,0.989743319,3,0,0,FALSE
UA_001185,2025-02-18,TT,FALSE,0,7,0.840340907,6,204000,1,TRUE
UA_001186,2025-02-18,TT,FALSE,0,9,0.723308097,8,0,0,FALSE
UA_001187,2025-02-18,TC,FALSE,0,14,1.025369774,13,2227000,3,TRUE
UA_001188,2025-02-18,TT,FALSE,0,7,1.275367594,6,0,0,FALSE
UA_001189,2025-02-18,CT,FALSE,0,3,0.848528137,2,0,0,FALSE
UA_001190,2025-02-18,CT,FALSE,0,13,0.848375976,12,0,0,FALSE
UA_001191,2025-02-18,TT,FALSE,0,18,0.877849551,17,543000,2,TRUE
UA_001192,2025-02-18,CC,FALSE,0,15,1.158805423,14,0,0,FALSE
UA_001193,2025-02-18,CC,FALSE,0,8,2.047610396,7,0,0,FALSE
UA_001194,2025-02-18,TT,FALSE,0,10,1.292424122,9,0,0,FALSE
UA_001195,2025-02-18,TT,FALSE,0,10,0.943349055,9,642000,1,TRUE
UA_001196,2025-02-18,TT,FALSE,0,16,0.56343617,15,502000,2,TRUE
UA_001197,2025-02-18,CC,FALSE,0,7,0.521157307,6,0,0,FALSE
UA_001198,2025-02-18,CT,FALSE,0,6,1.238951169,5,139000,1,TRUE
UA_001199,2025-02-19,TC,FALSE,0,16,0.769089988,15,1951000,2,TRUE
UA_001200,2025-02-19,TT,FALSE,0,17,0.594865066,16,839000,1,TRUE
UA_001201,2025-02-19,TC,FALSE,0,5,0.788810638,4,0,0,FALSE
UA_001202,2025-02-19,CT,FALSE,0,23,0.664906501,22,0,0,FALSE
UA_001203,2025-02-19,CC,FALSE,0,16,0.748079004,15,1981000,3,TRUE
UA_001204,2025-02-19,TC,FALSE,0,15,1.158996402,14,0,0,FALSE
UA_001205,2025-02-19,CC,FALSE,0,18,0.82205574,17,0,0,FALSE
UA_001206,2025-02-19,CT,FALSE,0,9,0.83904254,8,0,0,FALSE
UA_001207,2025-02-19,CT,FALSE,0,10,1.431031643,9,105000,1,TRUE
UA_001208,2025-02-19,CT,FALSE,0,1,,,0,0,FALSE
UA_001209,2025-02-19,TC,FALSE,0,7,1.152790362,6,68000,1,TRUE
UA_001210,2025-02-19,CC,FALSE,0,18,0.613619528,17,0,0,FALSE
UA_001211,2025-02-19,CT,FALSE,0,14,0.802441179,13,0,0,FALSE
UA_001212,2025-02-19,CT,FALSE,0,22,0.979372018,21,34000,1,TRUE
UA_001213,2025-02-19,TT,FALSE,0,10,1.260463246,9,0,0,FALSE
UA_001214,2025-02-19,TC,FALSE,0,2,,1,0,0,FALSE
UA_001215,2025-02-19,CC,FALSE,0,4,0.78062475,3,0,0,FALSE
UA_001216,2025-02-19,TT,FALSE,0,10,0.850307701,9,0,0,FALSE
UA_001217,2025-02-19,CC,FALSE,0,11,0.738548946,10,0,0,FALSE
UA_001218,2025-02-19,TT,FALSE,0,7,0.846286939,6,0,0,FALSE
UA_001219,2025-02-19,CT,FALSE,0,14,0.84004654,13,460000,2,TRUE
UA_001220,2025-02-19,TT,FALSE,0,0,,,0,0,FALSE
UA_001221,2025-02-19,CC,FALSE,0,13,1.199394507,12,319000,2,TRUE
UA_001222,2025-02-19,CT,FALSE,0,6,0.465657315,5,109000,2,TRUE
UA_001223,2025-02-19,CT,FALSE,0,4,0,3,0,0,FALSE
UA_001224,2025-02-19,TT,FALSE,0,11,0.679037034,10,0,0,FALSE
UA_001225,2025-02-19,CC,FALSE,0,11,0.846197012,10,0,0,FALSE
UA_001226,2025-02-19,CC,FALSE,0,7,0.968560334,6,0,0,FALSE
UA_001227,2025-02-19,CT,TRUE,1,13,0.891168793,12,561000,3,TRUE
UA_001228,2025-02-19,CC,FALSE,0,19,1.025321772,18,36000,2,TRUE
UA_001229,2025-02-19,TC,FALSE,0,3,1.010152545,2,0,0,FALSE
UA_001230,2025-02-19,TT,FALSE,0,10,0.732403565,9,9000,1,TRUE
UA_001231,2025-02-19,TC,FALSE,0,10,1.05858137,9,0,0,FALSE
UA_001232,2025-02-19,TC,FALSE,0,9,1.118255185,8,0,0,FALSE
UA_001233,2025-02-20,TT,FALSE,0,10,1.100278313,9,107000,2,TRUE
UA_001234,2025-02-20,CC,FALSE,0,1,,,0,0,FALSE
UA_001235,2025-02-20,CT,FALSE,0,5,1.263027353,4,0,0,FALSE
UA_001236,2025-02-20,CC,FALSE,0,16,1.391584685,15,375000,1,TRUE
UA_001237,2025-02-20,CC,FALSE,0,1,,,0,0,FALSE
UA_001238,2025-02-20,CC,FALSE,0,12,1.109954954,11,287000,1,TRUE
UA_001239,2025-02-20,TC,FALSE,0,3,0.942809042,2,0,0,FALSE
UA_001240,2025-02-20,TT,FALSE,0,11,0.92797166,10,0,0,FALSE
UA_001241,2025-02-20,CC,FALSE,0,7,1.489546911,6,238000,1,TRUE
UA_001242,2025-02-20,TT,FALSE,0,12,1.255713473,11,164000,1,TRUE
UA_001243,2025-02-20,CC,FALSE,0,3,0.606091527,2,0,0,FALSE
UA_001244,2025-02-20,CT,FALSE,0,15,0.906109094,14,0,0,FALSE
UA_001245,2025-02-20,TT,FALSE,0,2,,1,0,0,FALSE
UA_001246,2025-02-20,TC,FALSE,0,12,0.747274626,11,0,0,FALSE
UA_001247,2025-02-20,CT,FALSE,0,2,,1,0,0,FALSE
UA_001248,2025-02-20,CT,FALSE,0,13,0.797132325,12,0,0,FALSE
UA_001249,2025-02-20,CT,FALSE,0,13,0.8428523,12,62000,1,TRUE
UA_001250,2025-02-20,CT,FALSE,0,9,1.572183449,8,0,0,FALSE
UA_001251,2025-02-20,TC,TRUE,1,15,1.047310363,14,0,0,FALSE
UA_001252,2025-02-20,CC,FALSE,0,12,0.834423163,11,94000,1,TRUE
UA_001253,2025-02-20,TT,FALSE,0,16,0.791266259,15,185000,1,TRUE
UA_001254,2025-02-20,CT,FALSE,0,11,0.743447965,10,1623000,1,TRUE
UA_001255,2025-02-20,CT,FALSE,0,10,1.33861776,9,85000,1,TRUE
UA_001256,2025-02-20,CT,TRUE,2,19,0.502790908,18,72000,1,TRUE
UA_001257,2025-02-20,CT,FALSE,0,17,0.933457893,16,539000,2,TRUE
UA_001258,2025-02-20,TT,FALSE,0,9,0.487750833,8,214000,2,TRUE
UA_001259,2025-02-20,TC,FALSE,0,23,0.625415325,22,34000,1,TRUE
UA_001260,2025-02-20,CC,FALSE,0,4,1.085126721,3,0,0,FALSE
UA_001261,2025-02-20,CC,FALSE,0,24,0.877556798,23,355000,2,TRUE
UA_001262,2025-02-20,TC,FALSE,0,10,1.373825569,9,0,0,FALSE
UA_001263,2025-02-21,TC,FALSE,0,17,1.058814637,16,24000,1,TRUE
UA_001264,2025-02-21,TT,FALSE,0,14,0.787521954,13,0,0,FALSE
UA_001265,2025-02-21,CT,FALSE,0,9,1.35374625,8,0,0,FALSE
UA_001266,2025-02-21,TT,FALSE,0,5,0.4,4,0,0,FALSE
UA_001267,2025-02-21,TC,FALSE,0,12,1.050531314,11,0,0,FALSE
UA_001268,2025-02-21,TC,FALSE,0,12,1.378340176,11,0,0,FALSE
UA_001269,2025-02-21,CC,FALSE,0,3,0.899954085,2,0,0,FALSE
UA_001270,2025-02-21,TT,FALSE,0,10,0.595956806,9,0,0,FALSE
UA_001271,2025-02-21,TT,FALSE,0,15,0.550894602,14,572000,1,TRUE
UA_001272,2025-02-21,TT,FALSE,0,13,0.932749988,12,0,0,FALSE
UA_001273,2025-02-21,CT,FALSE,0,10,1.437497826,9,22000,1,TRUE
UA_001274,2025-02-21,TT,FALSE,0,12,0.671775298,11,107000,1,TRUE
UA_001275,2025-02-21,CC,FALSE,0,10,0.763197494,9,0,0,FALSE
UA_001276,2025-02-21,TT,FALSE,0,11,1.02131479,10,446000,1,TRUE
UA_001277,2025-02-21,TC,TRUE,1,16,0.928807312,15,0,0,FALSE
UA_001278,2025-02-21,TT,FALSE,0,16,0.657918797,15,938000,1,TRUE
UA_001279,2025-02-21,CC,FALSE,0,9,1.657867366,8,0,0,FALSE
UA_001280,2025-02-21,CT,FALSE,0,11,1.258762842,10,132000,1,TRUE
UA_001281,2025-02-21,TC,TRUE,1,11,1.601120015,10,243000,1,TRUE
UA_001282,2025-02-21,TC,FALSE,0,3,0.543928293,2,0,0,FALSE
UA_001283,2025-02-21,CT,FALSE,0,14,0.839064054,13,305000,1,TRUE
UA_001284,2025-02-21,TT,TRUE,1,13,1.650602858,12,67000,2,TRUE
UA_001285,2025-02-21,TC,FALSE,0,17,0.629702247,16,169000,3,TRUE
UA_001286,2025-02-21,CT,FALSE,0,14,0.65846715,13,0,0,FALSE
UA_001287,2025-02-21,TT,FALSE,0,22,0.708084799,21,0,0,FALSE
UA_001288,2025-02-21,CT,FALSE,0,8,0.319142369,7,39000,1,TRUE
UA_001289,2025-02-21,TC,FALSE,0,2,,1,0,0,FALSE
UA_001290,2025-02-21,CT,FALSE,0,8,0.824786099,7,0,0,FALSE
UA_001291,2025-02-21,CT,FALSE,0,11,0.953849437,10,0,0,FALSE
UA_001292,2025-02-21,TC,FALSE,0,3,0.740778533,2,0,0,FALSE
UA_001293,2025-02-21,CC,FALSE,0,9,1.159581439,8,0,0,FALSE
UA_001294,2025-02-21,CC,TRUE,1,15,0.942624014,14,882000,2,TRUE
UA_001295,2025-02-22,TT,FALSE,0,4,1.597876861,3,0,0,FALSE
UA_001296,2025-02-22,TC,FALSE,0,2,,1,0,0,FALSE
UA_001297,2025-02-22,TT,FALSE,0,9,1.227779573,8,0,0,FALSE
UA_001298,2025-02-22,TT,FALSE,0,9,1.378290483,8,187000,2,TRUE
