user_id,signup_date,activation_stage_14d,consistency_segment_obs_60d,consistency_score_obs_60d,active_days_obs_60d,intervisit_cv_obs_60d,revenue_60_180,has_purchase_60_180,orders_60_180,retention_last_week_180d
19260,2023-06-19,A1_view,C1,-1.778190795,3,1.13137085,0,FALSE,0,FALSE
29190,2023-06-19,A3_add_to_cart,C3,0.394058109,8,0.707514453,0,FALSE,0,TRUE
24324,2023-06-19,A2_click,C1,-1.727529589,10,1.565933727,0,FALSE,0,FALSE
24869,2023-06-19,A2_click,C1,-1.965923612,8,1.518743836,0,FALSE,0,FALSE
8223,2023-06-19,A2_click,C3,-0.203353104,8,0.912870929,0,FALSE,0,FALSE
28225,2023-06-19,A0_no_activity,C3,-0.129329155,4,0.62915287,0,FALSE,0,TRUE
24672,2023-06-19,A4_checkout,C2,-1.493552869,7,1.291801068,0,FALSE,0,FALSE
29285,2023-06-19,A5_purchase,C2,-0.601070252,9,1.114151978,0,FALSE,0,FALSE
2771,2023-06-19,A2_click,C2,-1.169831998,10,1.374228567,0,FALSE,0,FALSE
7518,2023-06-19,A1_view,C2,-0.919243879,9,1.223522229,0,FALSE,0,TRUE
5577,2023-06-19,A1_view,C3,0.113015084,7,0.739553092,0,FALSE,0,TRUE
183,2023-06-19,A2_click,C1,-2.260739712,11,1.813789663,0,FALSE,0,TRUE
23631,2023-06-19,A2_click,C2,-0.400357923,15,1.432567498,0,FALSE,0,FALSE
22574,2023-06-19,A2_click,C3,0.106488742,13,1.129205647,0,FALSE,0,TRUE
19219,2023-06-19,A2_click,C5,1.352527636,15,0.830023733,0,FALSE,0,TRUE
18447,2023-06-19,A2_click,C5,1.25772685,10,0.539769957,0,FALSE,0,FALSE
11629,2023-06-19,A4_checkout,C4,0.619871965,10,0.7590287,0,FALSE,0,TRUE
28329,2023-06-19,A4_checkout,C3,0.326573834,10,0.859848151,0,FALSE,0,FALSE
21505,2023-06-19,A2_click,C5,2.439457421,20,0.779239192,0,FALSE,0,TRUE
26054,2023-06-19,A5_purchase,C5,1.887995695,16,0.710528035,0,FALSE,0,FALSE
12888,2023-06-19,A3_add_to_cart,C3,-0.155649737,10,1.025609575,84000,TRUE,1,TRUE
19021,2023-06-19,A2_click,C5,1.5206271,14,0.70767237,187000,TRUE,1,TRUE
6694,2024-06-16,A1_view,C1,,1,,0,FALSE,0,FALSE
1263,2024-06-16,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
11495,2024-06-16,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
9173,2024-06-16,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
7861,2024-06-16,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
9605,2024-06-16,A2_click,C1,,2,,0,FALSE,0,FALSE
8487,2024-06-16,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
12485,2024-06-16,A1_view,C4,0.76510101,3,0.257129739,0,FALSE,0,FALSE
2537,2024-06-16,A2_click,C3,0.389833357,4,0.450693909,0,FALSE,0,FALSE
26614,2024-06-16,A2_click,C2,-0.571000907,7,0.974679434,0,FALSE,0,FALSE
16673,2024-06-16,A3_add_to_cart,C2,-1.3961152,8,1.322875656,0,FALSE,0,FALSE
16653,2024-06-16,A2_click,C1,-2.522669038,8,1.710121695,0,FALSE,0,FALSE
15128,2024-06-16,A2_click,C2,-1.21885918,9,1.326513169,0,FALSE,0,TRUE
14293,2024-06-16,A3_add_to_cart,C3,-0.27334033,9,1.001496807,0,FALSE,0,TRUE
2330,2024-06-16,A3_add_to_cart,C2,-0.558346945,11,1.228602489,0,FALSE,0,FALSE
12172,2024-06-16,A3_add_to_cart,C4,0.550124545,12,0.91214034,0,FALSE,0,TRUE
26254,2024-06-16,A1_view,C4,0.90826801,12,0.789030699,0,FALSE,0,FALSE
6341,2024-06-16,A2_click,C4,0.44381588,12,0.948683298,0,FALSE,0,FALSE
7388,2024-06-16,A2_click,C4,0.433561518,13,1.016776367,0,FALSE,0,FALSE
8517,2024-06-16,A4_checkout,C5,1.947363917,16,0.690120569,0,FALSE,0,TRUE
18586,2024-06-16,A1_view,C5,2.457488991,19,0.708472756,0,FALSE,0,TRUE
8216,2024-06-16,A1_view,C4,1.127749749,8,0.455312408,98000,TRUE,1,FALSE
11215,2024-06-16,A2_click,C5,1.220640308,9,0.487950036,32000,TRUE,1,TRUE
16545,2024-06-16,A2_click,C2,-1.091788165,11,1.411969668,170000,TRUE,1,FALSE
20317,2024-06-16,A2_click,C4,0.941764373,11,0.712948334,450000,TRUE,1,TRUE
4181,2024-06-16,A2_click,C5,1.277735143,13,0.726596811,504000,TRUE,1,TRUE
27308,2024-06-16,A2_click,C5,1.583870558,14,0.685932815,705000,TRUE,3,TRUE
24943,2024-06-16,A5_purchase,C5,1.340596091,16,0.898693324,74000,TRUE,1,TRUE
15553,2022-12-06,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
19535,2022-12-06,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
586,2022-12-06,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
7113,2022-12-06,A0_no_activity,C3,-0.297097332,3,0.622253967,0,FALSE,0,FALSE
15165,2022-12-06,A1_view,C3,0.245864929,8,0.758454959,0,FALSE,0,FALSE
12804,2022-12-06,A1_view,C3,0.002604101,12,1.100347167,0,FALSE,0,TRUE
8785,2022-12-06,A1_view,C4,0.577213167,9,0.709124208,0,FALSE,0,TRUE
24377,2022-12-06,A1_view,C3,-0.024884692,9,0.916091691,0,FALSE,0,TRUE
1603,2022-12-06,A1_view,C3,-0.313462091,6,0.821583836,0,FALSE,0,FALSE
28783,2022-12-06,A1_view,C1,,2,,0,FALSE,0,FALSE
26352,2022-12-06,A2_click,C3,0.308807113,14,1.12422813,0,FALSE,0,FALSE
2297,2022-12-06,A2_click,C4,0.460489555,9,0.749247241,0,FALSE,0,TRUE
6039,2022-12-06,A2_click,C2,-1.192891781,9,1.317587033,0,FALSE,0,FALSE
4849,2022-12-06,A2_click,C4,0.58784487,7,0.576333237,0,FALSE,0,FALSE
19513,2022-12-06,A2_click,C1,-2.119455032,4,1.313246553,0,FALSE,0,TRUE
18618,2022-12-06,A3_add_to_cart,C3,0.049559373,13,1.148774772,0,FALSE,0,FALSE
9622,2022-12-06,A3_add_to_cart,C1,-2.866951569,9,1.893034918,0,FALSE,0,FALSE
18137,2022-12-06,A3_add_to_cart,C2,-1.123382645,10,1.358261884,0,FALSE,0,TRUE
15293,2022-12-06,A5_purchase,C5,2.498687241,17,0.565174719,0,FALSE,0,TRUE
15999,2022-12-06,A5_purchase,C4,0.774909928,15,1.028576313,0,FALSE,0,TRUE
24551,2022-12-06,A5_purchase,C4,0.697888741,10,0.732210907,0,FALSE,0,FALSE
5722,2022-12-06,A5_purchase,C2,-1.202158342,11,1.449908746,0,FALSE,0,FALSE
25885,2022-12-06,A1_view,C5,1.310757456,11,0.586109203,29000,TRUE,1,TRUE
19122,2022-12-06,A2_click,C4,1.113406751,17,1.041356474,120000,TRUE,1,FALSE
15988,2022-12-06,A2_click,C5,2.071555746,17,0.711998576,60000,TRUE,1,TRUE
792,2022-12-06,A2_click,C3,-0.379226843,11,1.167031041,600000,TRUE,1,TRUE
25776,2022-12-06,A2_click,C4,1.149641851,13,0.770628101,74000,TRUE,1,TRUE
18492,2022-12-06,A2_click,C5,1.752027108,14,0.628130022,430000,TRUE,1,TRUE
18443,2022-12-06,A3_add_to_cart,C3,0.314699372,13,1.057634508,123000,TRUE,1,TRUE
9828,2022-12-06,A5_purchase,C2,-0.54743232,13,1.353987041,23000,TRUE,1,TRUE
9826,2024-06-18,A2_click,C1,-3.136703666,11,2.114896952,0,FALSE,0,FALSE
9560,2024-06-18,A1_view,C1,-2.062467216,4,1.293657337,0,FALSE,0,FALSE
8124,2024-06-18,A0_no_activity,C1,-1.885516408,3,1.168263378,0,FALSE,0,FALSE
3360,2024-06-18,A1_view,C1,,2,,0,FALSE,0,FALSE
3535,2024-06-18,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
16218,2024-06-18,A3_add_to_cart,C2,-0.465793366,11,1.196787758,0,FALSE,0,TRUE
13342,2024-06-18,A2_click,C2,-1.522915895,10,1.495599013,0,FALSE,0,TRUE
2767,2024-06-18,A2_click,C2,-1.235622172,10,1.39684354,0,FALSE,0,FALSE
25622,2024-06-18,A2_click,C2,-0.806913863,12,1.378614051,0,FALSE,0,TRUE
10891,2024-06-18,A2_click,C2,-1.13666505,12,1.491964019,0,FALSE,0,TRUE
19798,2024-06-18,A2_click,C3,-0.138760211,10,1.019803903,0,FALSE,0,FALSE
1171,2024-06-18,A2_click,C3,0.397404866,10,0.835500414,0,FALSE,0,FALSE
7857,2024-06-18,A2_click,C4,0.512204503,13,0.989743319,0,FALSE,0,FALSE
14623,2024-06-18,A1_view,C4,0.753781227,12,0.842134593,0,FALSE,0,TRUE
20936,2024-06-18,A0_no_activity,C4,1.117703439,13,0.781606737,0,FALSE,0,TRUE
3202,2024-06-18,A2_click,C4,1.101887026,13,0.787043533,0,FALSE,0,TRUE
27074,2024-06-18,A2_click,C4,0.817167732,9,0.626641284,0,FALSE,0,TRUE
25958,2024-06-18,A1_view,C4,0.413605836,11,0.894499623,0,FALSE,0,TRUE
316,2024-06-18,A3_add_to_cart,C5,2.338768735,16,0.55557754,0,FALSE,0,TRUE
14499,2024-06-18,A3_add_to_cart,C5,1.488067386,13,0.654296379,0,FALSE,0,TRUE
20647,2024-06-18,A2_click,C3,0.002442688,9,0.90669807,255000,TRUE,1,FALSE
29570,2024-06-18,A3_add_to_cart,C3,-0.26726837,11,1.128545996,23000,TRUE,1,TRUE
21930,2024-06-18,A1_view,C5,1.53586725,16,0.831570049,338000,TRUE,1,TRUE
3909,2024-06-18,A4_checkout,C5,3.751262374,26,0.715723372,95000,TRUE,1,TRUE
4760,2024-06-18,A4_checkout,C5,1.572466108,20,1.077262191,986000,TRUE,1,TRUE
5565,2024-06-18,A3_add_to_cart,C5,1.300607461,12,0.654166396,103000,TRUE,1,FALSE
22,2024-06-18,A1_view,C5,1.230123641,12,0.678394781,196000,TRUE,1,TRUE
16482,2024-06-18,A2_click,C4,0.592175553,13,0.962253756,298000,TRUE,3,TRUE
17186,2024-12-08,A2_click,C1,,2,,0,FALSE,0,FALSE
19904,2024-12-08,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
12886,2024-12-08,A1_view,C3,-0.356939492,3,0.642824347,0,FALSE,0,TRUE
18849,2024-12-08,A2_click,C3,-0.201160026,7,0.847548878,0,FALSE,0,TRUE
15200,2024-12-08,A1_view,C2,-1.11421179,5,1.032268488,0,FALSE,0,FALSE
6382,2024-12-08,A1_view,C2,-0.992071514,4,0.925715316,0,FALSE,0,FALSE
7104,2024-12-08,A1_view,C3,0.034545472,4,0.572821962,0,FALSE,0,FALSE
21525,2024-12-08,A2_click,C2,-0.857147455,11,1.331313349,0,FALSE,0,TRUE
6315,2024-12-08,A2_click,C2,-1.309751919,8,1.293188802,0,FALSE,0,TRUE
13985,2024-12-08,A2_click,C3,-0.268935114,8,0.935414347,0,FALSE,0,FALSE
28063,2024-12-08,A1_view,C4,0.551864123,5,0.459565012,0,FALSE,0,FALSE
18122,2024-12-08,A2_click,C3,-0.166831439,12,1.158589605,0,FALSE,0,TRUE
8761,2024-12-08,A1_view,C3,0.344761392,7,0.659891706,0,FALSE,0,TRUE
25750,2024-12-08,A5_purchase,C4,0.833737955,17,1.137490924,0,FALSE,0,TRUE
16914,2024-12-08,A5_purchase,C3,0.345791272,13,1.046946856,0,FALSE,0,FALSE
28001,2024-12-08,A3_add_to_cart,C3,-0.124079104,14,1.273030138,0,FALSE,0,FALSE
1097,2024-12-08,A2_click,C4,0.88955428,13,0.860031625,0,FALSE,0,TRUE
26312,2024-12-08,A2_click,C5,1.383961711,14,0.754650267,0,FALSE,0,TRUE
28566,2024-12-08,A2_click,C5,1.462491596,13,0.663087902,0,FALSE,0,TRUE
5540,2024-12-08,A2_click,C4,0.847444914,12,0.809938269,0,FALSE,0,TRUE
8305,2024-12-08,A1_view,C3,0.130546808,12,1.056367639,0,FALSE,0,TRUE
25502,2024-12-08,A5_purchase,C5,2.765049568,21,0.731887063,0,FALSE,0,TRUE
17874,2024-12-08,A3_add_to_cart,C5,1.842000266,15,0.66177049,0,FALSE,0,TRUE
10786,2024-12-08,A3_add_to_cart,C3,0.04446204,14,1.215095143,202000,TRUE,2,TRUE
24007,2024-12-08,A1_view,C4,0.484170971,8,0.676538704,322199.9,TRUE,2,TRUE
381,2024-12-08,A1_view,C4,0.428279612,11,0.889455602,151000,TRUE,1,TRUE
3190,2024-12-08,A2_click,C4,0.453617236,14,1.07445053,18299.4,TRUE,1,FALSE
13332,2024-12-08,A1_view,C5,1.249809141,12,0.67162801,14000,TRUE,1,FALSE
257,2024-12-08,A2_click,C5,2.665308041,21,0.766172607,46000,TRUE,2,TRUE
12099,2022-05-09,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
912,2022-05-09,A1_view,C4,0.656013739,3,0.294627825,0,FALSE,0,FALSE
2157,2022-05-09,A2_click,C2,-0.676899281,7,1.011081357,0,FALSE,0,FALSE
18966,2022-05-09,A2_click,C2,-0.91434846,7,1.09270307,0,FALSE,0,FALSE
3142,2022-05-09,A3_add_to_cart,C2,-1.481680759,7,1.287720102,0,FALSE,0,FALSE
16589,2022-05-09,A2_click,C2,-0.701897173,7,1.019674231,0,FALSE,0,TRUE
2526,2022-05-09,A1_view,C2,-0.661732458,8,1.070436048,0,FALSE,0,TRUE
10534,2022-05-09,A0_no_activity,C3,0.024497255,8,0.834548752,132000,TRUE,1,TRUE
24909,2022-05-09,A2_click,C3,0.161395559,8,0.787490791,0,FALSE,0,FALSE
3110,2022-05-09,A3_add_to_cart,C3,0.150871871,17,1.372221993,0,FALSE,0,TRUE
21096,2022-05-09,A3_add_to_cart,C4,0.761243039,12,0.83956964,0,FALSE,0,TRUE
27966,2022-05-09,A1_view,C4,0.463607773,11,0.877311761,0,FALSE,0,TRUE
21994,2022-05-09,A2_click,C5,1.543536814,16,0.828933683,0,FALSE,0,TRUE
21136,2022-05-09,A3_add_to_cart,C5,2.056517838,18,0.78173596,0,FALSE,0,TRUE
7293,2022-05-09,A3_add_to_cart,C5,1.329306523,16,0.902574044,185000,TRUE,2,TRUE
1838,2022-05-09,A4_checkout,C5,1.414830391,15,0.80860754,106000,TRUE,1,TRUE
28144,2022-05-09,A2_click,C5,2.274954792,18,0.706649584,0,FALSE,0,TRUE
870,2022-05-09,A3_add_to_cart,C5,1.849100265,14,0.594761714,0,FALSE,0,TRUE
23992,2022-05-09,A5_purchase,C4,0.919653205,13,0.849685302,0,FALSE,0,TRUE
3956,2022-05-09,A5_purchase,C5,1.282661663,11,0.595766961,505000,TRUE,2,FALSE
10693,2022-05-09,A5_purchase,C5,3.406981307,21,0.511226927,0,FALSE,0,TRUE
29323,2022-05-09,A5_purchase,C5,1.898532592,18,0.836042428,345000,TRUE,3,TRUE
17286,2024-12-04,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
15439,2024-12-04,A1_view,C1,,2,,0,FALSE,0,FALSE
1179,2024-12-04,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
4513,2024-12-04,A1_view,C3,0.337657009,3,0.404061018,0,FALSE,0,FALSE
7547,2024-12-04,A0_no_activity,C4,0.484590885,3,0.353553391,0,FALSE,0,FALSE
26854,2024-12-04,A0_no_activity,C3,-0.356939492,3,0.642824347,0,FALSE,0,FALSE
9027,2024-12-04,A1_view,C2,-0.543414118,4,0.771492061,0,FALSE,0,FALSE
15788,2024-12-04,A2_click,C2,-0.839763889,6,1.002496883,0,FALSE,0,TRUE
5152,2024-12-04,A5_purchase,C1,-3.070661816,9,1.963059078,0,FALSE,0,TRUE
24695,2024-12-04,A3_add_to_cart,C2,-1.245434264,11,1.464784581,0,FALSE,0,FALSE
13867,2024-12-04,A1_view,C3,0.376440618,11,0.907274941,0,FALSE,0,TRUE
14538,2024-12-04,A1_view,C2,-0.535352266,12,1.285266401,0,FALSE,0,TRUE
22622,2024-12-04,A1_view,C4,0.803213389,13,0.889710781,0,FALSE,0,TRUE
11188,2024-12-04,A2_click,C5,1.189700959,13,0.756858027,0,FALSE,0,FALSE
1539,2024-12-04,A3_add_to_cart,C4,1.163627642,14,0.830388765,0,FALSE,0,TRUE
19270,2024-12-04,A3_add_to_cart,C5,1.312237764,16,0.908441326,0,FALSE,0,TRUE
24199,2024-12-04,A2_click,C4,0.760626813,18,1.227190629,0,FALSE,0,FALSE
24921,2024-12-04,A0_no_activity,C1,,1,,320000,TRUE,1,TRUE
7195,2024-12-04,A1_view,C5,1.413035661,4,0.098974332,24000,TRUE,1,FALSE
18277,2024-12-04,A2_click,C4,0.665590044,10,0.743313388,64000,TRUE,1,TRUE
21528,2024-12-04,A3_add_to_cart,C4,1.168314299,12,0.699641367,125000,TRUE,1,TRUE
21321,2024-12-04,A5_purchase,C5,1.701546946,18,0.903755048,285000,TRUE,1,TRUE
7813,2024-12-04,A4_checkout,C5,2.0960163,18,0.768158603,44000,TRUE,1,TRUE
17356,2024-12-04,A2_click,C5,2.166634898,19,0.808452083,43000,TRUE,1,TRUE
5610,2024-12-04,A2_click,C5,2.598702468,21,0.789067869,208000,TRUE,1,TRUE
16050,2024-12-04,A2_click,C5,1.397524021,22,1.266533859,792000,TRUE,1,TRUE
15470,2022-02-27,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
14,2022-02-27,A0_no_activity,C1,,0,,0,FALSE,0,TRUE
14172,2022-02-27,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
12080,2022-02-27,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
24502,2022-02-27,A0_no_activity,C1,,1,,0,FALSE,0,TRUE
23338,2022-02-27,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
8755,2022-02-27,A1_view,C1,,2,,0,FALSE,0,FALSE
24891,2022-02-27,A2_click,C2,-1.57248337,3,1.060660172,0,FALSE,0,FALSE
6760,2022-02-27,A1_view,C2,-1.335128648,3,0.979070928,0,FALSE,0,FALSE
29683,2022-02-27,A1_view,C4,0.85486425,3,0.22627417,0,FALSE,0,FALSE
13740,2022-02-27,A0_no_activity,C1,-2.052467362,3,1.225651754,0,FALSE,0,FALSE
13227,2022-02-27,A1_view,C3,0.047554308,4,0.568350254,0,FALSE,0,FALSE
27831,2022-02-27,A0_no_activity,C5,1.404567119,4,0.101885342,0,FALSE,0,FALSE
18145,2022-02-27,A2_click,C3,-0.087265275,7,0.808398249,0,FALSE,0,FALSE
24438,2022-02-27,A2_click,C4,0.457533283,7,0.621127053,0,FALSE,0,FALSE
8843,2022-02-27,A0_no_activity,C2,-1.597282443,8,1.392025673,0,FALSE,0,TRUE
2325,2022-02-27,A2_click,C2,-0.98549022,9,1.246294006,0,FALSE,0,FALSE
27193,2022-02-27,A1_view,C2,-0.70220732,9,1.14891723,0,FALSE,0,TRUE
19733,2022-02-27,A2_click,C2,-0.485674636,9,1.074485435,0,FALSE,0,TRUE
6068,2022-02-27,A2_click,C2,-0.927692102,10,1.290994449,0,FALSE,0,FALSE
737,2022-02-27,A2_click,C3,-0.127047984,10,1.015777896,0,FALSE,0,FALSE
10325,2022-02-27,A3_add_to_cart,C4,0.47128563,11,0.874672544,0,FALSE,0,TRUE
16927,2022-02-27,A2_click,C2,-0.629338293,12,1.317573527,0,FALSE,0,FALSE
21569,2022-02-27,A2_click,C2,-0.609007952,13,1.37515329,0,FALSE,0,FALSE
11618,2022-02-27,A2_click,C5,1.204041983,14,0.816496581,0,FALSE,0,TRUE
16091,2022-02-27,A2_click,C4,1.169731972,14,0.828290439,0,FALSE,0,TRUE
18078,2022-02-27,A2_click,C5,1.278416861,15,0.855498862,0,FALSE,0,TRUE
7822,2022-02-27,A2_click,C2,-0.709420356,9,1.151396667,58000,TRUE,1,TRUE
4329,2022-02-27,A2_click,C4,0.592913899,10,0.768295371,79000,TRUE,1,FALSE
4923,2022-02-27,A5_purchase,C5,1.204550517,10,0.558048999,58000,TRUE,1,FALSE
22270,2022-02-27,A3_add_to_cart,C2,-0.969793526,12,1.434602946,460000,TRUE,1,TRUE
29396,2022-02-27,A2_click,C5,2.42917394,15,0.459933106,514000,TRUE,2,TRUE
2008,2022-02-27,A2_click,C5,2.27680169,18,0.706014724,523000,TRUE,2,TRUE
6322,2022-02-27,A5_purchase,C5,1.641960705,18,0.924237457,38000,TRUE,1,TRUE
13415,2022-02-27,A2_click,C5,2.175878975,22,0.998979071,709000,TRUE,4,TRUE
3918,2023-07-28,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
20042,2023-07-28,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
17601,2023-07-28,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
20769,2023-07-28,A1_view,C1,,1,,0,FALSE,0,FALSE
5185,2023-07-28,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
4298,2023-07-28,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
27320,2023-07-28,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
21540,2023-07-28,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
21403,2023-07-28,A1_view,C1,,2,,0,FALSE,0,FALSE
18889,2023-07-28,A1_view,C2,-0.543946243,3,0.707106781,0,FALSE,0,FALSE
10913,2023-07-28,A2_click,C2,-0.510986652,4,0.760345316,0,FALSE,0,FALSE
16636,2023-07-28,A2_click,C1,-2.435034888,8,1.679997988,0,FALSE,0,TRUE
107,2023-07-28,A2_click,C1,-2.557332578,8,1.722037076,0,FALSE,0,FALSE
22284,2023-07-28,A4_checkout,C2,-1.151445815,10,1.367908429,0,FALSE,0,TRUE
15956,2023-07-28,A0_no_activity,C2,-0.962362161,5,0.9800711,0,FALSE,0,FALSE
3508,2023-07-28,A2_click,C2,-0.686224155,11,1.272559503,0,FALSE,0,FALSE
14576,2023-07-28,A2_click,C2,-0.720019057,9,1.155039907,0,FALSE,0,TRUE
17204,2023-07-28,A2_click,C2,-0.596664301,10,1.177205653,0,FALSE,0,TRUE
12505,2023-07-28,A1_view,C3,-0.002256956,11,1.037449932,0,FALSE,0,FALSE
7928,2023-07-28,A3_add_to_cart,C3,0.232229395,11,0.956846673,0,FALSE,0,FALSE
29871,2023-07-28,A2_click,C5,1.7981058,13,0.547722558,0,FALSE,0,TRUE
7943,2023-07-28,A2_click,C4,0.827494965,12,0.816795943,0,FALSE,0,FALSE
20233,2023-07-28,A5_purchase,C4,0.616081057,16,1.147740966,0,FALSE,0,FALSE
20517,2023-07-28,A1_view,C3,-0.215228385,8,0.916952985,59000,TRUE,1,TRUE
18718,2023-07-28,A2_click,C3,-0.006320566,10,0.974278579,356000,TRUE,1,FALSE
14526,2023-07-28,A2_click,C3,0.091971822,13,1.13419575,22000,TRUE,1,FALSE
7015,2023-07-28,A2_click,C4,1.013037122,12,0.753016953,22000,TRUE,1,FALSE
20479,2023-07-28,A3_add_to_cart,C5,2.550794534,19,0.676399542,86000,TRUE,1,TRUE
18378,2022-12-08,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
13886,2022-12-08,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
25767,2022-12-08,A1_view,C1,,2,,0,FALSE,0,FALSE
524,2022-12-08,A1_view,C4,0.489023819,4,0.41659779,271000,TRUE,1,FALSE
2845,2022-12-08,A1_view,C4,0.708441073,4,0.341174442,0,FALSE,0,FALSE
22126,2022-12-08,A1_view,C3,-0.204685616,5,0.719624389,0,FALSE,0,FALSE
5280,2022-12-08,A1_view,C2,-0.65524083,5,0.874500008,0,FALSE,0,FALSE
27297,2022-12-08,A3_add_to_cart,C1,-2.542750634,7,1.652456428,0,FALSE,0,TRUE
29266,2022-12-08,A2_click,C2,-0.858157247,9,1.20252407,0,FALSE,0,FALSE
10539,2022-12-08,A2_click,C2,-1.217083317,5,1.067629951,0,FALSE,0,FALSE
22106,2022-12-08,A2_click,C2,-1.042181565,7,1.136644924,0,FALSE,0,TRUE
2344,2022-12-08,A1_view,C2,-0.913603448,8,1.157015171,47000,TRUE,1,FALSE
18539,2022-12-08,A1_view,C2,-0.813483246,9,1.187167654,0,FALSE,0,TRUE
1792,2022-12-08,A3_add_to_cart,C2,-0.695101943,10,1.211042994,0,FALSE,0,TRUE
3997,2022-12-08,A2_click,C2,-0.513746043,9,1.084134811,0,FALSE,0,TRUE
11644,2022-12-08,A3_add_to_cart,C2,-0.658971985,12,1.327759929,0,FALSE,0,FALSE
21386,2022-12-08,A2_click,C4,0.573533839,13,0.968661732,0,FALSE,0,FALSE
27344,2022-12-08,A5_purchase,C4,0.892490935,11,0.729885779,275000,TRUE,1,TRUE
22700,2022-12-08,A1_view,C4,1.069290175,15,0.92738489,2397000,TRUE,3,TRUE
3468,2022-12-08,A1_view,C4,0.818688992,15,1.013527525,0,FALSE,0,FALSE
14408,2022-12-08,A1_view,C4,1.078649538,11,0.66589489,0,FALSE,0,TRUE
13245,2022-12-08,A3_add_to_cart,C4,1.136127708,12,0.710705312,0,FALSE,0,TRUE
9177,2022-12-08,A2_click,C5,1.666547348,17,0.851217753,0,FALSE,0,TRUE
13989,2022-12-08,A2_click,C5,4.147510763,30,0.837788171,657000,TRUE,1,TRUE
3856,2022-12-08,A2_click,C5,2.074860392,16,0.64629443,1006000,TRUE,3,TRUE
22729,2024-07-25,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
18087,2024-07-25,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
14330,2024-07-25,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
1137,2024-07-25,A1_view,C1,,1,,0,FALSE,0,TRUE
17280,2024-07-25,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
14669,2024-07-25,A3_add_to_cart,C4,0.974872121,10,0.636999552,0,FALSE,0,TRUE
3213,2024-07-25,A3_add_to_cart,C4,0.701065428,13,0.924823522,0,FALSE,0,TRUE
26260,2024-07-25,A2_click,C3,0.022924101,16,1.351635068,0,FALSE,0,TRUE
2581,2024-07-25,A1_view,C3,0.310999557,9,0.80063352,0,FALSE,0,TRUE
27136,2024-07-25,A2_click,C3,-0.138679448,12,1.148912529,0,FALSE,0,TRUE
12293,2024-07-25,A2_click,C3,0.188987123,11,0.971710941,0,FALSE,0,TRUE
1484,2024-07-25,A2_click,C3,-0.132531392,3,0.565685425,0,FALSE,0,TRUE
4137,2024-07-25,A2_click,C3,-0.154550572,10,1.025231743,0,FALSE,0,TRUE
20463,2024-07-25,A4_checkout,C2,-1.310808124,12,1.551824643,0,FALSE,0,TRUE
12073,2024-07-25,A2_click,C2,-0.469389974,10,1.133455876,0,FALSE,0,FALSE
10381,2024-07-25,A2_click,C3,-0.299281918,8,0.945845876,0,FALSE,0,FALSE
3100,2024-07-25,A4_checkout,C2,-0.881894128,8,1.146115285,0,FALSE,0,TRUE
29419,2024-07-25,A5_purchase,C1,-1.759379394,8,1.447745516,0,FALSE,0,FALSE
21986,2024-07-25,A5_purchase,C1,-2.541397233,13,2.039400369,0,FALSE,0,FALSE
621,2024-07-25,A2_click,C5,2.409605716,15,0.466659564,28000,TRUE,1,TRUE
20309,2024-07-25,A5_purchase,C5,1.81611693,15,0.670667729,59000,TRUE,1,TRUE
852,2024-07-25,A2_click,C3,0.300401967,15,1.191685542,252000,TRUE,1,TRUE
23908,2024-07-25,A3_add_to_cart,C5,2.081933855,17,0.708431164,389000,TRUE,1,TRUE
6599,2024-07-25,A0_no_activity,C4,0.741651379,11,0.78173596,592000,TRUE,1,TRUE
28448,2022-03-10,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
23202,2022-03-10,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
